Date,Plot,Dist (m),Azi (°),Species,Tag #,Live or Dead?,DBH (cm),AGB (kg),Estimated height (m),Notes,,,,,,
7/16/19,PSA1,12.5,285,BEPA,3465,L,13.2,45.66040025,,,,,,,,
7/16/19,PSA1,15.0,10,BEPA,2207,L,14.2,56.17814811,,,,,,,,
7/16/19,PSA1,15.5,217,PIRE,3922,L,14.9,48.3,,,,,,,,
7/16/19,PSA1,14.0,267,PIRE,3458,L,24.6,171.5,,,,,,,,
7/16/19,PSA1,4.5,155,PIRE,2807,L,25.3,184.1,,,,,,,,
7/16/19,PSA1,14.5,270,PIRE,3459,L,25.5,187.8,,,,,,,,
7/16/19,PSA1,16.5,165,PIRE,3955,L,27.0,216.9,,,,,,,,
7/16/19,PSA1,6.5,45,PIRE,2554,L,27.4,225.1,,,,,,,,
7/16/19,PSA1,6.0,220,PIRE,3940,L,28.4,246.5,,,,,,,,
7/16/19,PSA1,16.5,170,PIRE,3954,L,28.5,248.7,,,,,,,,
7/16/19,PSA1,16.5,286,PIRE,3483,L,32.6,349.2,,,,,,,,
7/16/19,PSA1,15.0,326,PIRE,3487,L,35.7,439.3,,,,,,,,
7/16/19,PSA1,4.5,190,PIST,3947,D,41.2,239.3286007,3,,,,,,,
7/16/19,PSA1,9.5,240,PIST,3449,D,7.8,20.01548695,7,,,,,,,
7/16/19,PSA1,3.0,180,PIST,4095,L,8.6,10.36553989,,NEW TREE,,,,,,
7/16/19,PSA1,11.0,342,PIST,3495,L,8.8,10.99730626,,,,,,,,
7/16/19,PSA1,17.5,145,PIST,3964,L,8.9,11.32179652,,,,,,,,
7/16/19,PSA1,17.0,247,PIST,3452,L,8.9,11.32179652,,,,,,,,
7/16/19,PSA1,14.5,262,PIST,3455,L,9.9,14.89111907,,,,,,,,
7/16/19,PSA1,6.0,17,PIST,2245,L,10.8,18.62842758,,,,,,,,
7/16/19,PSA1,14.5,180,PIST,3951,L,11.4,21.40941487,,,,,,,,
7/16/19,PSA1,15.0,245,PIST,3451,L,12.1,24.95791571,,,,,,,,
7/16/19,PSA1,5.0,35,PIST,2555,L,12.3,26.03340456,,,,,,,,
7/16/19,PSA1,15.0,323,PIST,3488,L,12.3,26.03340456,,,,,,,,
7/16/19,PSA1,17.0,25,PIST,2525,L,13.6,33.71495185,,,,,,,,
7/16/19,PSA1,12.0,235,PIST,3450,L,15.5,47.20399855,,,,,,,,
7/16/19,PSA1,8.5,160,PIST,3961,L,16.0,51.22275563,,,,,,,,
7/16/19,PSA1,5.0,340,PIST,3492,L,16.4,54.58342786,,,,,,,,
7/16/19,PSA1,15.0,227,PIST,3919,L,17.5,64.50874329,,,,,,,,
7/16/19,PSA1,12.5,253,PIST,3453,L,18.0,69.35918079,,,,,,,,
7/16/19,PSA1,6.0,331,PIST,3493,L,20.0,90.96217933,,,,,,,,
7/16/19,PSA1,9.0,280,PIST,3463,L,21.1,104.4001354,,,,,,,,
7/16/19,PSA1,14.0,270,PIST,3468,L,23.7,140.7910447,,,,,,,,
7/16/19,PSA1,6.5,260,PIST,3462,L,24.6,154.9643009,,,,,,,,
7/16/19,PSA1,14.0,350,POGR,3500,D,12.2,20.98552463,3,,,,,,,
7/16/19,PSA1,10.0,119,POGR,3974,D,8.0,10.5275408,3.5,,,,,,,
7/16/19,PSA1,16.0,100,POGR,2834,D,8.6,12.16588934,3.5,,,,,,,
7/16/19,PSA1,9.0,217,POGR,3931,D,8.0,12.0314752,4,,,,,,,
7/16/19,PSA1,15.0,8,POGR,2206,D,9.8,18.05473247,4,,,,,,,
7/16/19,PSA1,12,165,POGR,3957,D,11.2,23.58169139,4,,,,,,,
7/16/19,PSA1,6.5,155,POGR,3960,D,9.0,19.03416975,5,,,,,,,
7/16/19,PSA1,11.5,110,POGR,2816,D,9.3,24.38911617,6,,,,,,,
7/16/19,PSA1,13.5,178,POGR,3952,D,8.6,31.28371544,9,,,,,,,
7/16/19,PSA1,6.5,183,POGR,3946,D,14.8,102.9443097,10,,,,,,,
7/16/19,PSA1,12.0,280,POGR,3466,D,8.1,18.9,full tree,,,,,,,
7/16/19,PSA1,17.5,35,POGR,2538,D,9.2,25.5,full tree,,,,,,,
7/16/19,PSA1,9.5,35,POGR,2534,D,9.5,27.5,full tree,,,,,,,
7/16/19,PSA1,15.0,192,POGR,3949,D,14.0,68.4,full tree,,,,,,,
7/16/19,PSA1,14,5,POGR,2203,D,10.1,31.8,intact,,,,,,,
7/16/19,PSA1,13.0,204,POGR,3935,L,8.4,20.6,,,,,,,,
7/16/19,PSA1,8.0,70,POGR,2551,L,8.5,21.2,,,,,,,,
7/16/19,PSA1,16.5,125,POGR,3971,L,8.5,21.2,,,,,,,,
7/16/19,PSA1,13.5,25,POGR,2528,L,8.7,22.4,,,,,,,,
7/16/19,PSA1,12.0,265,POGR,3454,L,8.7,22.4,,,,,,,,
7/16/19,PSA1,9.0,3,POGR,2210,L,8.9,23.6,,,,,,,,
7/16/19,PSA1,4.5,335,POGR,3491,L,9.0,24.2,,,,,,,,
7/16/19,PSA1,9.0,185,POGR,3945,L,9.2,25.5,,,,,,,,
7/16/19,PSA1,4.5,267,POGR,3457,L,9.2,25.5,,,,,,,,
7/16/19,PSA1,12.5,355,POGR,2202,L,9.3,26.2,,,,,,,,
7/16/19,PSA1,16.5,303,POGR,3482,L,9.4,26.8,,,,,,,,
7/16/19,PSA1,14.0,105,POGR,2815,L,9.5,27.5,,,,,,,,
7/16/19,PSA1,14.0,135,POGR,3965,L,9.5,27.5,,,,,,,,
7/16/19,PSA1,11.0,15,POGR,2523,L,9.6,28.2,,,,,,,,
7/16/19,PSA1,14.0,227,POGR,3920,L,9.8,29.6,,,,,,,,
7/16/19,PSA1,10.5,300,POGR,3477,L,9.9,30.3,,,,,,,,
7/16/19,PSA1,16.5,303,POGR,3481,L,9.9,30.3,,,,,,,,
7/16/19,PSA1,10.5,95,POGR,2828,L,10.0,31.0,,,,,,,,
7/16/19,PSA1,5.0,95,POGR,2838,L,10.1,31.8,,,,,,,,
7/16/19,PSA1,11.0,135,POGR,3966,L,10.2,32.5,,,,,,,,
7/16/19,PSA1,12.5,304,POGR,3476,L,10.2,32.5,,,,,,,,
7/16/19,PSA1,7.0,85,POGR,2839,L,10.3,33.3,,,,,,,,
7/16/19,PSA1,17.0,335,POGR,4098,L,10.3,33.3,,NEW TREE,,,,,,
7/16/19,PSA1,13.5,95,POGR,2821,L,10.4,34.0,,,,,,,,
7/16/19,PSA1,14.5,50,POGR,2545,L,10.7,36.4,,,,,,,,
7/16/19,PSA1,7.0,115,POGR,2813,L,10.8,37.2,,,,,,,,
7/16/19,PSA1,14.0,90,POGR,2826,L,10.9,38.0,,,,,,,,
7/16/19,PSA1,15.0,215,POGR,3925,L,10.9,38.0,,,,,,,,
7/16/19,PSA1,7.5,315,POGR,3485,L,10.9,38.0,,,,,,,,
7/16/19,PSA1,8.0,340,POGR,3494,L,10.9,38.0,,,,,,,,
7/16/19,PSA1,18.0,190,POGR,3934,L,11.0,38.8,,,,,,,,
7/16/19,PSA1,17.0,210,POGR,3921,L,11.0,38.8,,,,,,,,
7/16/19,PSA1,12.0,293,POGR,3479,L,11.1,39.7,,,,,,,,
7/16/19,PSA1,14.0,305,POGR,3472,L,11.2,40.5,,,,,,,,
7/16/19,PSA1,8.5,75,POGR,2552,L,11.3,41.4,,,,,,,,
7/16/19,PSA1,6.5,195,POGR,3941,L,11.3,41.4,,,,,,,,
7/16/19,PSA1,16.5,208,POGR,3933,L,11.5,43.1,,,,,,,,
7/16/19,PSA1,14.5,90,POGR,2830,L,11.6,44.0,,,,,,,,
7/16/19,PSA1,17.5,80,POGR,2825,L,11.7,44.9,,,,,,,,
7/16/19,PSA1,17.5,55,POGR,2547,L,12.0,47.6,,,,,,,,
7/16/19,PSA1,10.5,190,POGR,3944,L,12.0,47.6,,,,,,,,
7/16/19,PSA1,18.0,330,POGR,3490,L,12.1,48.6,,,,,,,,
7/16/19,PSA1,13.5,155,POGR,3956,L,12.6,53.4,,,,,,,,
7/16/19,PSA1,9.5,65,POGR,2549,L,12.7,54.4,,,,,,,,
7/16/19,PSA1,8.0,65,POGR,2553,L,12.9,56.5,,,,,,,,
7/16/19,PSA1,12.5,280,POGR,3467,L,12.9,56.5,,,,,,,,
7/16/19,PSA1,15.5,120,POGR,3972,L,13.1,58.5,,,,,,,,
7/16/19,PSA1,18.0,65,POGR,2550,L,13.5,62.8,,,,,,,,
7/16/19,PSA1,17.5,20,POGR,2524,L,13.7,65.0,,,,,,,,
7/16/19,PSA1,8.0,30,POGR,2533,L,13.9,67.3,,,,,,,,
7/16/19,PSA1,18.0,35,POGR,2537,L,14.0,68.4,,,,,,,,
7/16/19,PSA1,16.0,325,POGR,3489,L,14.0,68.4,,,,,,,,
7/16/19,PSA1,17.0,25,POGR,2526,L,14.1,69.6,,,,,,,,
7/16/19,PSA1,13.5,45,POGR,2540,L,14.1,69.6,,,,,,,,
7/16/19,PSA1,10.0,355,POGR,2209,L,14.1,69.6,,,,,,,,
7/16/19,PSA1,8.0,158,POGR,3959,L,14.5,74.3,,,,,,,,
7/16/19,PSA1,15.0,215,POGR,3924,L,14.6,75.5,,,,,,,,
7/16/19,PSA1,13.0,300,POGR,3480,L,14.6,75.5,,,,,,,,
7/16/19,PSA1,9.0,90,POGR,2836,L,14.7,76.7,,,,,,,,
7/16/19,PSA1,14.0,147,POGR,3962,L,14.8,78.0,,,,,,,,
7/16/19,PSA1,13.5,143,POGR,3963,L,15.1,81.7,,,,,,,,
7/16/19,PSA1,8.0,0,POGR,2211,L,16.0,93.7,,,,,,,,
7/16/19,PSA1,11.0,155,POGR,3958,L,16.2,96.4,,,,,,,,
7/16/19,PSA1,9.5,110,POGR,2833,L,16.4,99.2,,,,,,,,
7/16/19,PSA1,11.0,25,POGR,2532,L,16.9,106.5,,,,,,,,
7/16/19,PSA1,11.5,175,POGR,3953,L,16.9,106.5,,,,,,,,
7/16/19,PSA1,4.5,130,POGR,2812,L,17.2,111.0,,,,,,,,
7/16/19,PSA1,12.5,220,POGR,3926,L,17.2,111.0,,,,,,,,
7/16/19,PSA1,3.0,85,POGR,2840,L,18.2,126.8,,,,,,,,
7/16/19,PSA1,3.0,203,POGR,3942,L,18.2,126.8,,,,,,,,
7/16/19,PSA1,11.0,292,POGR,3478,L,18.4,130.1,,,,,,,,
7/16/19,PSA1,4.5,70,POGR,2837,L,19.8,154.5,,,,,,,,
7/16/19,PSA1,16.5,225,POGR,3918,L,20.6,169.6,,,,,,,,
7/16/19,PSA1,16.5,45,POGR,2542,L,20.8,173.5,,,,,,,,
7/16/19,PSA1,10.0,220,QURU,3929,D,8.8,43.95510662,9,,,,,,,
7/16/19,PSA1,15.0,280,QURU,3469,L,8.8,16.6,,,,,,,,
7/16/19,PSA1,5.0,280,QURU,3460,L,9.3,19.3,,,,,,,,
7/16/19,PSA1,10.5,205,QURU,3936,L,9.7,21.7,,,,,,,,
7/16/19,PSA1,18.0,130,QURU,3968,L,9.9,23.0,,,,,,,,
7/16/19,PSA1,8.5,212,QURU,3939,L,10.0,23.6,,,,,,,,
7/16/19,PSA1,16.0,305,QURU,3471,L,10.6,27.8,,,,,,,,
7/16/19,PSA1,2.0,235,QURU,3443,L,10.8,29.2,,previously at wrong azi (345),,,,,,
7/16/19,PSA1,16.0,305,QURU,3470,L,12.4,42.9,,,,,,,,
7/16/19,PSA1,15.0,190,QURU,3950,L,13.2,51.0,,,,,,,,
7/16/19,PSA1,1.5,235,QURU,3444,L,13.4,53.2,,previously at wrong azi (345),,,,,,
7/16/19,PSA1,18.0,255,QURU,3448,L,13.7,56.6,,,,,,,,
7/16/19,PSA1,10.0,220,QURU,3928,L,14.0,60.1,,,,,,,,
7/16/19,PSA1,10.0,105,QURU,2820,L,14.1,61.3,,,,,,,,
7/16/19,PSA1,7.0,170,QURU,3948,L,14.4,64.9,,,,,,,,
7/16/19,PSA1,8.0,255,QURU,3445,L,15.0,72.7,,,,,,,,
7/16/19,PSA1,2.0,240,QURU,3442,L,15.1,74.1,,previously at wrong azi (345),,,,,,
7/16/19,PSA1,5.5,280,QURU,3461,L,15.8,84.0,,,,,,,,
7/16/19,PSA1,16.0,130,QURU,3970,L,16.5,94.7,,,,,,,,
7/16/19,PSA1,8.0,255,QURU,3447,L,16.9,101.2,,,,,,,,
7/16/19,PSA1,10.0,220,QURU,3930,L,17.1,104.6,,,,,,,,
7/16/19,PSA1,16.0,130,QURU,3969,L,17.8,116.9,,,,,,,,
7/16/19,PSA1,10.5,105,QURU,2819,L,18.4,128.2,,,,,,,,
7/16/19,PSA1,8.0,255,QURU,3446,L,18.4,128.2,,,,,,,,
7/16/19,PSA1,10.5,100,QURU,2818,L,19.1,142.1,,,,,,,,
7/16/19,PSA1,10.0,205,QURU,3937,L,19.5,150.5,,,,,,,,
7/16/19,PSA1,10.0,205,QURU,3938,L,20.0,161.5,,,,,,,,
7/16/19,PSA1,18.0,8,QURU,2205,L,21.3,192.3,,,,,,,,
7/16/19,PSA1,11.0,105,QURU,2817,L,22.3,218.4,,,,,,,,
7/16/19,PSA2,12.0,30,ACRU,2596,L,8.3,11.1,,,,,,,,
7/16/19,PSA2,8.5,115,ACRU,2658,L,8.4,11.5,,,,,,,,
7/16/19,PSA2,16.0,320,ACRU,2849,L,8.4,11.5,,,,,,,,
7/16/19,PSA2,6.0,195,ACRU,2615,L,8.5,11.9,,,,,,,,
7/16/19,PSA2,8.5,115,ACRU,2657,L,8.7,12.7,,,,,,,,
7/16/19,PSA2,17.5,215,ACRU,2601,L,8.7,12.7,,,,,,,,
7/16/19,PSA2,8.0,115,ACRU,2659,L,9.0,14.0,,,,,,,,
7/16/19,PSA2,17.5,115,ACRU,2842,L,9.0,14.0,,,,,,,,
7/16/19,PSA2,16.5,250,ACRU,2881,L,9.0,14.0,,,,,,,,
7/16/19,PSA2,18.0,325,ACRU,2848,L,9.0,14.0,,,,,,,,
7/16/19,PSA2,17.5,115,ACRU,2843,L,9.3,15.3,,,,,,,,
7/16/19,PSA2,16.5,75,ACRU,2686,L,9.5,16.2,,,,,,,,
7/16/19,PSA2,14.5,40,ACRU,2591,L,9.6,16.7,,,,,,,,
7/16/19,PSA2,12.0,140,ACRU,2649,L,9.7,17.2,,,,,,,,
7/16/19,PSA2,17.0,215,ACRU,2900,L,9.7,17.2,,,,,,,,
7/16/19,PSA2,15.0,230,ACRU,2886,L,10.5,21.4,,,,,,,,
7/16/19,PSA2,11.0,180,ACRU,2630,L,10.8,23.2,,,,,,,,
7/16/19,PSA2,12.0,180,ACRU,2628,L,10.9,23.8,,,,,,,,
7/16/19,PSA2,16.0,330,ACRU,2850,L,10.9,23.8,,,,,,,,
7/16/19,PSA2,12.5,215,ACRU,2606,L,11.1,25.0,,,,,,,,
7/16/19,PSA2,16.0,75,ACRU,2685,L,11.4,26.9,,,,,,,,
7/16/19,PSA2,6.0,195,ACRU,2619,L,11.6,28.2,,,,,,,,
7/16/19,PSA2,18.0,325,ACRU,2847,L,11.8,29.6,,,,,,,,
7/16/19,PSA2,16.5,75,ACRU,2688,L,12.2,32.5,,,,,,,,
7/16/19,PSA2,16.5,75,ACRU,2684,L,12.7,36.3,,,,,,,,
7/16/19,PSA2,6.0,195,ACRU,2618,L,13.1,39.6,,,,,,,,
7/16/19,PSA2,16.0,75,ACRU,2687,L,13.5,43.0,,,,,,,,
7/16/19,PSA2,12.5,35,ACRU,2595,L,13.7,44.8,,,,,,,,
7/16/19,PSA2,12.5,35,ACRU,2594,L,15.3,60.9,,,,,,,,
7/16/19,PSA2,10.5,315,BEPA,2855,L,8.5,13.08904618,,,,,,,,
7/16/19,PSA2,10.0,305,BEPA,2858,L,8.8,14.4434006,,,,,,,,
7/16/19,PSA2,10.0,310,BEPA,2857,L ,9.9,20.1779073,,,,,,,,
7/16/19,PSA2,10.0,310,BEPA,2856,L,10.6,24.49639946,,,,,,,,
7/16/19,PSA2,10.5,315,BEPA,2854,L,11.0,27.21246672,,,,,,,,
7/16/19,PSA2,10.0,305,BEPA,2859,L,12.0,34.83680349,,,,,,,,
7/16/19,PSA2,18.0,65,PIRE,2841,L,9.8,16.8,,,,,,,,
7/16/19,PSA2,17.5,0,PIRE,2578,L,16.5,62.5,,,,,,,,
7/16/19,PSA2,13.5,100,PIRE,2675,L,24.1,162.8,,,,,,,,
7/16/19,PSA2,15.5,265,PIST,2880,L,9.1,11.9881781,,,,,,,,
7/16/19,PSA2,7.5,125,PIST,2653,L,13.1,30.61666219,,,,,,,,
7/16/19,PSA2,10.5,175,PIST,2631,L,13.3,31.83408424,,,,,,,,
7/16/19,PSA2,16.0,295,PIST,2862,L,14.2,37.67681801,,,,,,,,
7/16/19,PSA2,15,100,POGR,2676,D,9.5,6.362347481,1.5,,,,,,,
7/16/19,PSA2,8.5,195,POGR,2614,D,8.5,5.093402831,1.5,,,,,,,
7/16/19,PSA2,15,200,POGR,2898,D,8.1,6.167070999,2,,,,,,,
7/16/19,PSA2,7.5,350,POGR,2567,D,8.6,6.951936764,2,,,,,,,
7/16/19,PSA2,15.0,170,POGR,2626,D,8.7,7.114549671,2,,,,,,,
7/16/19,PSA2,8.5,255,POGR,2878,D,14.7,20.31157403,2,,,,,,,
7/16/19,PSA2,9.5,50,POGR,2600,D,8.7,10.67182451,3,,,,,,,
7/16/19,PSA2,11.5,200,POGR,2612,D,12.9,31.28371544,4,,,,,,,
7/16/19,PSA2,10,175,POGR,2632,D,13.7,35.28418094,4,,,,,,,
7/16/19,PSA2,12.0,205,POGR,2845,D,8.7,17.78637418,5,,,,,,,
7/16/19,PSA2,18.0,165,POGR,2624,D,8.9,26.05895334,7,,,,,,,
7/16/19,PSA2,10,355,POGR,2580,D,11.2,41.26795994,7,,,,,,,
7/16/19,PSA2,2.5,75,POGR,2699,D,11.8,45.80796191,7,,,,,,,
7/16/19,PSA2,17.5,135,POGR,2650,D,8.2,25.28113726,8,,,,,,,
7/16/19,PSA2,11.5,205,POGR,2844,D,9.0,30.4546716,8,,,,,,,
7/16/19,PSA2,16.0,150,POGR,2641,D,8.2,19.5,full tree,,,,,,,
7/16/19,PSA2,16.5,160,POGR,2635,D,9.1,24.9,full tree,,,,,,,
7/16/19,PSA2,16.0,195,POGR,2611,D,10.2,32.5,full tree,,,,,,,
7/16/19,PSA2,9.5,125,POGR,2655,D,10.5,34.8,full tree,,,,,,,
7/16/19,PSA2,7.0,110,POGR,2661,L,8.0,18.4,,,,,,,,
7/16/19,PSA2,16.0,5,POGR,2586,L,8.4,20.6,,,,,,,,
7/16/19,PSA2,7.0,160,POGR,2646,L,8.4,20.6,,,,,,,,
7/16/19,PSA2,12.5,285,POGR,2846,L,8.4,20.6,,,,,,,,
7/16/19,PSA2,3.5,120,POGR,2662,L,8.5,21.2,,,,,,,,
7/16/19,PSA2,17.5,240,POGR,2883,L,8.9,23.6,,,,,,,,
7/16/19,PSA2,16.0,245,POGR,2882,L,8.9,23.6,,,,,,,,
7/16/19,PSA2,15.0,235,POGR,2885,L,9.1,24.9,,,,,,,,
7/16/19,PSA2,14.0,65,POGR,2691,L,9.2,25.5,,,,,,,,
7/16/19,PSA2,7.0,120,POGR,2660,L,9.3,26.2,,,,,,,,
7/16/19,PSA2,9.5,70,POGR,2695,L,9.5,27.5,,,,,,,,
7/16/19,PSA2,14.5,70,POGR,2690,L,9.5,27.5,,,,,,,,
7/16/19,PSA2,5.0,350,POGR,2570,L,9.5,27.5,,,,,,,,
7/16/19,PSA2,13.0,65,POGR,2692,L,9.6,28.2,,,,,,,,
7/16/19,PSA2,9.5,160,POGR,2644,L,9.6,28.2,,,,,,,,
7/16/19,PSA2,8.5,270,POGR,2874,L,9.7,28.9,,,,,,,,
7/16/19,PSA2,10.0,90,POGR,2673,L,9.8,29.6,,,,,,,,
7/16/19,PSA2,16.0,220,POGR,2897,L,9.8,29.6,,,,,,,,
7/16/19,PSA2,16.0,240,POGR,2884,L,9.9,30.3,,,,,,,,
7/16/19,PSA2,16.5,225,POGR,2896,L,10.1,31.8,,,,,,,,
7/16/19,PSA2,5.0,85,POGR,2671,L,10.2,32.5,,,,,,,,
7/16/19,PSA2,16.5,110,POGR,2666,L,10.4,34.0,,,,,,,,
7/16/19,PSA2,8.0,160,POGR,2647,L,10.4,34.0,,,,,,,,
7/16/19,PSA2,16.0,215,POGR,2899,L,10.4,34.0,,,,,,,,
7/16/19,PSA2,17.5,75,POGR,2689,L,10.5,34.8,,,,,,,,
7/16/19,PSA2,13.0,180,POGR,2627,L,10.6,35.6,,,,,,,,
7/16/19,PSA2,10.5,255,POGR,2875,L,10.6,35.6,,,,,,,,
7/16/19,PSA2,9.5,355,POGR,2581,L,10.7,36.4,,,,,,,,
7/16/19,PSA2,8.5,195,POGR,2613,L,10.9,38.0,,,,,,,,
7/16/19,PSA2,12.5,220,POGR,2895,L,10.9,38.0,,,,,,,,
7/16/19,PSA2,4.0,245,POGR,2877,L,10.9,38.0,,,,,,,,
7/16/19,PSA2,12.0,100,POGR,2674,L,11.0,38.8,,,,,,,,
7/16/19,PSA2,7.5,70,POGR,2697,L,11.1,39.7,,,,,,,,
7/16/19,PSA2,8.0,165,POGR,2645,L,11.1,39.7,,,,,,,,
7/16/19,PSA2,18.0,190,POGR,2609,L,11.1,39.7,,,,,,,,
7/16/19,PSA2,6.0,335,POGR,2569,L,11.5,43.1,,,,,,,,
7/16/19,PSA2,12.0,220,POGR,2894,L,11.6,44.0,,,,,,,,
7/16/19,PSA2,18.0,325,POGR,2556,L,11.6,44.0,,,,,,,,
7/16/19,PSA2,9.5,125,POGR,2652,L,11.7,44.9,,,,,,,,
7/16/19,PSA2,14.5,330,POGR,2851,L,11.7,44.9,,,,,,,,
7/16/19,PSA2,11.0,65,POGR,2694,L,11.8,45.8,,,,,,,,
7/16/19,PSA2,13.0,65,POGR,2693,L,11.8,45.8,,,,,,,,
7/16/19,PSA2,17.5,115,POGR,2665,L,11.8,45.8,,,,,,,,
7/16/19,PSA2,12.0,235,POGR,2888,L,11.8,45.8,,,,,,,,
7/16/19,PSA2,10.0,335,POGR,2564,L,11.8,45.8,,,,,,,,
7/16/19,PSA2,11.5,120,POGR,2664,L,11.9,46.7,,,,,,,,
7/16/19,PSA2,11.5,160,POGR,2643,L,11.9,46.7,,,,,,,,
7/16/19,PSA2,14.5,200,POGR,2604,L,12.0,47.6,,,,,,,,
7/16/19,PSA2,7.5,340,POGR,2563,L,12.3,50.5,,,,,,,,
7/16/19,PSA2,10.5,0,POGR,2579,L,12.4,51.5,,,,,,,,
7/16/19,PSA2,16.5,340,POGR,2573,L,12.4,51.5,,,,,,,,
7/16/19,PSA2,10.0,150,POGR,2648,L,12.5,52.4,,,,,,,,
7/16/19,PSA2,4.0,325,POGR,2560,L,12.5,52.4,,,,,,,,
7/16/19,PSA2,5.0,350,POGR,2571,L,12.5,52.4,,,,,,,,
7/16/19,PSA2,17.0,185,POGR,2610,L,12.6,53.4,,,,,,,,
7/16/19,PSA2,10.0,125,POGR,2654,L,12.7,54.4,,,,,,,,
7/16/19,PSA2,6.5,185,POGR,2622,L,12.8,55.4,,,,,,,,
7/16/19,PSA2,3.5,45,POGR,2700,L,13.0,57.5,,,,,,,,
7/16/19,PSA2,4.0,50,POGR,2583,L,13.1,58.5,,,,,,,,
7/16/19,PSA2,17.5,85,POGR,2682,L,13.1,58.5,,,,,,,,
7/16/19,PSA2,9.5,230,POGR,2889,L,13.1,58.5,,,,,,,,
7/16/19,PSA2,9.0,115,POGR,2656,L,13.2,59.6,,,,,,,,
7/16/19,PSA2,9.0,225,POGR,2892,L,13.3,60.7,,,,,,,,
7/16/19,PSA2,5.0,85,POGR,2672,L,13.4,61.7,,,,,,,,
7/16/19,PSA2,3.5,180,POGR,2620,L,13.5,62.8,,,,,,,,
7/16/19,PSA2,17.0,10,POGR,2587,L,13.6,63.9,,,,,,,,
7/16/19,PSA2,6.0,195,POGR,2616,L,13.9,67.3,,,,,,,,
7/16/19,PSA2,14.0,165,POGR,2634,L,14.0,68.4,,,,,,,,
7/16/19,PSA2,16.0,170,POGR,2625,L,14.3,71.9,,,,,,,,
7/16/19,PSA2,18.0,95,POGR,2677,L,14.4,73.1,,,,,,,,
7/16/19,PSA2,3.5,180,POGR,2621,L,14.5,74.3,,,,,,,,
7/16/19,PSA2,17.0,330,POGR,2557,L,14.6,75.5,,,,,,,,
7/16/19,PSA2,5.5,330,POGR,2562,L,14.7,76.7,,,,,,,,
7/16/19,PSA2,10.5,340,POGR,2566,L,14.7,76.7,,,,,,,,
7/16/19,PSA2,13.5,115,POGR,2667,L,14.8,78.0,,,,,,,,
7/16/19,PSA2,17.5,85,POGR,2681,L,14.9,79.2,,,,,,,,
7/16/19,PSA2,10.5,260,POGR,2879,L,15.1,81.7,,,,,,,,
7/16/19,PSA2,11.0,20,POGR,2584,L,15.2,83.0,,,,,,,,
7/16/19,PSA2,8.5,240,POGR,2887,L,15.2,83.0,,,,,,,,
7/16/19,PSA2,10.5,235,POGR,2607,L,15.5,86.9,,,,,,,,
7/16/19,PSA2,10.0,55,POGR,2696,L,15.7,89.6,,,,,,,,
7/16/19,PSA2,15.0,200,POGR,2605,L,16.1,95.0,,,,,,,,
7/16/19,PSA2,10.5,235,POGR,2608,L,16.2,96.4,,,,,,,,
7/16/19,PSA2,5.5,65,POGR,2698,L,16.3,97.8,,,,,,,,
7/16/19,PSA2,17.0,290,POGR,2863,L,16.5,100.7,,,,,,,,
7/16/19,PSA2,15.0,330,POGR,2852,L,16.7,103.6,,,,,,,,
7/16/19,PSA2,18.0,10,POGR,2588,L,16.8,105.0,,,,,,,,
7/16/19,PSA2,7.0,230,POGR,2890,L,16.8,105.0,,,,,,,,
7/16/19,PSA2,14.0,140,POGR,2651,L,16.9,106.5,,,,,,,,
7/16/19,PSA2,11.5,180,POGR,2629,L,17.1,109.5,,,,,,,,
7/16/19,PSA2,15.5,305,POGR,2861,L,17.2,111.0,,,,,,,,
7/16/19,PSA2,5.5,260,POGR,2876,L,17.5,115.6,,,,,,,,
7/16/19,PSA2,16.5,340,POGR,2572,L,17.9,121.9,,,,,,,,
7/16/19,PSA2,9.0,170,POGR,2633,L,18.0,123.5,,,,,,,,
7/16/19,PSA2,17.0,200,POGR,2603,L,18.3,128.4,,,,,,,,
7/16/19,PSA2,8.5,295,POGR,2869,L,18.5,131.7,,,,,,,,
7/16/19,PSA2,11.0,345,POGR,2565,L ,18.5,131.7,,,,,,,,
7/16/19,PSA2,18.0,80,POGR,2683,L,19.1,142.0,,,,,,,,
7/16/19,PSA2,7.5,355,POGR,2568,L,19.1,142.0,,,,,,,,
7/16/19,PSA2,13.5,285,POGR,2868,L,19.3,145.5,,,,,,,,
7/16/19,PSA2,9.0,0,POGR,2582,L,20.0,158.2,,,,,,,,
7/16/19,PSA2,5.0,105,POGR,2663,L,20.3,163.8,,,,,,,,
7/16/19,PSA2,6.0,195,POGR,2617,L,20.5,167.7,,,,,,,,
7/16/19,PSA2,14.5,30,POGR,2590,L,21.0,177.4,,,,,,,,
7/16/19,PSA2,16.0,25,POGR,2589,L,21.7,191.6,,,,,,,,
7/16/19,PSA2,4.0,315,POGR,2870,L,22.0,197.9,,,,,,,,
7/16/19,PSA2,9.5,220,POTR,2891,L,9.0,18.8,,,,,,,,
7/16/19,PSA2,12.0,305,POTR,2860,L,11.0,31.8,,,,,,,,
7/16/19,PSA2,16.5,285,QURU,2866,D,10.5,69.53125725,10,,,,,,,
7/16/19,PSA2,8.0,95,QURU,2668,L,9.6,21.1,,,,,,,,
7/16/19,PSA2,15.5,90,QURU,2680,L,9.9,23.0,,,,,,,,
7/16/19,PSA2,6.0,280,QURU,2873,L ,11.0,30.8,,,,,,,,
