"LTREB_Tag_2019","LTREB_Tag_2014","Old_Tag","Species","Plot_ID","Outside_Historic_Plot","Measure_Year","Date","Distance","Azimuth","Status","Origin_Year","Years_Standing","DBH","As_Class","AGB","Estimated_Height","Notes"
NA,NA,"40A","ACSA","BS34A","N","1982",NA,NA,NA,NA,1879,103,4.3,"N",5.2,NA,NA
NA,NA,"73B","ACSA","BS34A","N","1982",NA,NA,NA,NA,1879,103,4.3,"N",5.2,NA,NA
NA,NA,"87Y","ACSA","BS34A","N","1982",NA,NA,NA,NA,1879,103,4.3,"N",5.2,NA,NA
NA,NA,"100A","ACSA","BS34A","N","1982",NA,NA,NA,NA,1879,103,4.3,"N",5.2,NA,NA
NA,NA,"125A","ACSA","BS34A","N","1982",NA,NA,NA,NA,1879,103,4.3,"N",5.2,NA,NA
NA,NA,"173B","ACSA","BS34A","N","1982",NA,NA,NA,NA,1879,103,4.3,"N",5.2,NA,NA
NA,NA,"199A","ACSA","BS34A","N","1982",NA,NA,NA,NA,1879,103,4.3,"N",5.2,NA,NA
NA,NA,"247A","ACSA","BS34A","N","1982",NA,NA,NA,NA,1879,103,4.3,"N",5.2,NA,NA
NA,NA,"249A","ACSA","BS34A","N","1982",NA,NA,NA,NA,1879,103,4.3,"N",5.2,NA,NA
NA,NA,"290B","ACSA","BS34A","N","1982",NA,NA,NA,NA,1879,103,4.3,"N",5.2,NA,NA
NA,NA,"290C","ACSA","BS34A","N","1982",NA,NA,NA,NA,1879,103,4.3,"N",5.2,NA,NA
NA,NA,"409B","ACSA","BS34A","N","1982",NA,NA,NA,NA,1879,103,4.3,"N",5.2,NA,NA
NA,NA,"547A","ACSA","BS34A","N","1982",NA,NA,NA,NA,1879,103,4.3,"N",5.2,NA,NA
NA,NA,"581A","ACSA","BS34A","N","1982",NA,NA,NA,NA,1879,103,4.3,"N",5.2,NA,NA
NA,NA,"605B","ACSA","BS34A","N","1982",NA,NA,NA,NA,1879,103,4.3,"N",5.2,NA,NA
NA,NA,"612A","ACSA","BS34A","N","1982",NA,NA,NA,NA,1879,103,4.3,"N",5.2,NA,NA
NA,NA,"15","ACSA","BS34A","N","1934",NA,NA,NA,NA,1879,55,4.6,"N",6,NA,NA
NA,NA,"39","ACSA","BS34A","N","1934",NA,NA,NA,NA,1879,55,4.6,"N",6,NA,NA
NA,NA,"117","ACSA","BS34A","N","1934",NA,NA,NA,NA,1879,55,4.6,"N",6,NA,NA
NA,NA,"140","ACSA","BS34A","N","1934",NA,NA,NA,NA,1879,55,4.6,"N",6,NA,NA
NA,NA,"160","ACSA","BS34A","N","1934",NA,NA,NA,NA,1879,55,4.6,"N",6,NA,NA
NA,NA,"181","ACSA","BS34A","N","1934",NA,NA,NA,NA,1879,55,4.6,"N",6,NA,NA
NA,NA,"182","ACSA","BS34A","N","1934",NA,NA,NA,NA,1879,55,4.6,"N",6,NA,NA
NA,NA,"211","ACSA","BS34A","N","1934",NA,NA,NA,NA,1879,55,4.6,"N",6,NA,NA
NA,NA,"239","ACSA","BS34A","N","1934",NA,NA,NA,NA,1879,55,4.6,"N",6,NA,NA
NA,NA,"244","ACSA","BS34A","N","1934",NA,NA,NA,NA,1879,55,4.6,"N",6,NA,NA
NA,NA,"298","ACSA","BS34A","N","1934",NA,NA,NA,NA,1879,55,4.6,"N",6,NA,NA
NA,NA,"305","ACSA","BS34A","N","1934",NA,NA,NA,NA,1879,55,4.6,"N",6,NA,NA
NA,NA,"311","ACSA","BS34A","N","1934",NA,NA,NA,NA,1879,55,4.6,"N",6,NA,NA
NA,NA,"317","ACSA","BS34A","N","1934",NA,NA,NA,NA,1879,55,4.6,"N",6,NA,NA
NA,NA,"355","ACSA","BS34A","N","1934",NA,NA,NA,NA,1879,55,4.6,"N",6,NA,NA
NA,NA,"440","ACSA","BS34A","N","1934",NA,NA,NA,NA,1879,55,4.6,"N",6,NA,NA
NA,NA,"457","ACSA","BS34A","N","1934",NA,NA,NA,NA,1879,55,4.6,"N",6,NA,NA
NA,NA,"484","ACSA","BS34A","N","1934",NA,NA,NA,NA,1879,55,4.6,"N",6,NA,NA
NA,NA,"508","ACSA","BS34A","N","1934",NA,NA,NA,NA,1879,55,4.6,"N",6,NA,NA
NA,NA,"539","ACSA","BS34A","N","1934",NA,NA,NA,NA,1879,55,4.6,"N",6,NA,NA
NA,NA,"547","ACSA","BS34A","N","1934",NA,NA,NA,NA,1879,55,4.6,"N",6,NA,NA
NA,NA,"556","ACSA","BS34A","N","1934",NA,NA,NA,NA,1879,55,4.6,"N",6,NA,NA
NA,NA,"616","ACSA","BS34A","N","1934",NA,NA,NA,NA,1879,55,4.6,"N",6,NA,NA
NA,NA,"622","ACSA","BS34A","N","1934",NA,NA,NA,NA,1879,55,4.6,"N",6,NA,NA
NA,NA,"4","ACSA","BS34A","N","1939",NA,NA,NA,NA,1879,60,4.6,"N",6,NA,NA
NA,NA,"22","ACSA","BS34A","N","1939",NA,NA,NA,NA,1879,60,4.6,"N",6,NA,NA
NA,NA,"67","ACSA","BS34A","N","1939",NA,NA,NA,NA,1879,60,4.6,"N",6,NA,NA
NA,NA,"114","ACSA","BS34A","N","1939",NA,NA,NA,NA,1879,60,4.6,"N",6,NA,NA
NA,NA,"122","ACSA","BS34A","N","1939",NA,NA,NA,NA,1879,60,4.6,"N",6,NA,NA
NA,NA,"126","ACSA","BS34A","N","1939",NA,NA,NA,NA,1879,60,4.6,"N",6,NA,NA
NA,NA,"127","ACSA","BS34A","N","1939",NA,NA,NA,NA,1879,60,4.6,"N",6,NA,NA
NA,NA,"128","ACSA","BS34A","N","1939",NA,NA,NA,NA,1879,60,4.6,"N",6,NA,NA
NA,NA,"137","ACSA","BS34A","N","1939",NA,NA,NA,NA,1879,60,4.6,"N",6,NA,NA
NA,NA,"192","ACSA","BS34A","N","1939",NA,NA,NA,NA,1879,60,4.6,"N",6,NA,NA
NA,NA,"216","ACSA","BS34A","N","1939",NA,NA,NA,NA,1879,60,4.6,"N",6,NA,NA
NA,NA,"226","ACSA","BS34A","N","1939",NA,NA,NA,NA,1879,60,4.6,"N",6,NA,NA
NA,NA,"253","ACSA","BS34A","N","1939",NA,NA,NA,NA,1879,60,4.6,"N",6,NA,NA
NA,NA,"350","ACSA","BS34A","N","1939",NA,NA,NA,NA,1879,60,4.6,"N",6,NA,NA
NA,NA,"355","ACSA","BS34A","N","1939",NA,NA,NA,NA,1879,60,4.6,"N",6,NA,NA
NA,NA,"362","ACSA","BS34A","N","1939",NA,NA,NA,NA,1879,60,4.6,"N",6,NA,NA
NA,NA,"408","ACSA","BS34A","N","1939",NA,NA,NA,NA,1879,60,4.6,"N",6,NA,NA
NA,NA,"425","ACSA","BS34A","N","1939",NA,NA,NA,NA,1879,60,4.6,"N",6,NA,NA
NA,NA,"429","ACSA","BS34A","N","1939",NA,NA,NA,NA,1879,60,4.6,"N",6,NA,NA
NA,NA,"436","ACSA","BS34A","N","1939",NA,NA,NA,NA,1879,60,4.6,"N",6,NA,NA
NA,NA,"457","ACSA","BS34A","N","1939",NA,NA,NA,NA,1879,60,4.6,"N",6,NA,NA
NA,NA,"483","ACSA","BS34A","N","1939",NA,NA,NA,NA,1879,60,4.6,"N",6,NA,NA
NA,NA,"487","ACSA","BS34A","N","1939",NA,NA,NA,NA,1879,60,4.6,"N",6,NA,NA
NA,NA,"499","ACSA","BS34A","N","1939",NA,NA,NA,NA,1879,60,4.6,"N",6,NA,NA
NA,NA,"521","ACSA","BS34A","N","1939",NA,NA,NA,NA,1879,60,4.6,"N",6,NA,NA
NA,NA,"554","ACSA","BS34A","N","1939",NA,NA,NA,NA,1879,60,4.6,"N",6,NA,NA
NA,NA,"566","ACSA","BS34A","N","1939",NA,NA,NA,NA,1879,60,4.6,"N",6,NA,NA
NA,NA,"27","ACSA","BS34A","N","1944",NA,NA,NA,NA,1879,65,4.6,"N",6,NA,NA
NA,NA,"126","ACSA","BS34A","N","1944",NA,NA,NA,NA,1879,65,4.6,"N",6,NA,NA
NA,NA,"127","ACSA","BS34A","N","1944",NA,NA,NA,NA,1879,65,4.6,"N",6,NA,NA
NA,NA,"138","ACSA","BS34A","N","1944",NA,NA,NA,NA,1879,65,4.6,"N",6,NA,NA
NA,NA,"178","ACSA","BS34A","N","1944",NA,NA,NA,NA,1879,65,4.6,"N",6,NA,NA
NA,NA,"219","ACSA","BS34A","N","1944",NA,NA,NA,NA,1879,65,4.6,"N",6,NA,NA
NA,NA,"220","ACSA","BS34A","N","1944",NA,NA,NA,NA,1879,65,4.6,"N",6,NA,NA
NA,NA,"246","ACSA","BS34A","N","1944",NA,NA,NA,NA,1879,65,4.6,"N",6,NA,NA
NA,NA,"265","ACSA","BS34A","N","1944",NA,NA,NA,NA,1879,65,4.6,"N",6,NA,NA
NA,NA,"269","ACSA","BS34A","N","1944",NA,NA,NA,NA,1879,65,4.6,"N",6,NA,NA
NA,NA,"304","ACSA","BS34A","N","1944",NA,NA,NA,NA,1879,65,4.6,"N",6,NA,NA
NA,NA,"361","ACSA","BS34A","N","1944",NA,NA,NA,NA,1879,65,4.6,"N",6,NA,NA
NA,NA,"455","ACSA","BS34A","N","1944",NA,NA,NA,NA,1879,65,4.6,"N",6,NA,NA
NA,NA,"463","ACSA","BS34A","N","1944",NA,NA,NA,NA,1879,65,4.6,"N",6,NA,NA
NA,NA,"506","ACSA","BS34A","N","1944",NA,NA,NA,NA,1879,65,4.6,"N",6,NA,NA
NA,NA,"522","ACSA","BS34A","N","1944",NA,NA,NA,NA,1879,65,4.6,"N",6,NA,NA
NA,NA,"549","ACSA","BS34A","N","1944",NA,NA,NA,NA,1879,65,4.6,"N",6,NA,NA
NA,NA,"606","ACSA","BS34A","N","1944",NA,NA,NA,NA,1879,65,4.6,"N",6,NA,NA
NA,NA,"641","ACSA","BS34A","N","1944",NA,NA,NA,NA,1879,65,4.6,"N",6,NA,NA
NA,NA,"649","ACSA","BS34A","N","1944",NA,NA,NA,NA,1879,65,4.6,"N",6,NA,NA
NA,NA,"130","ACSA","BS34A","N","1949",NA,NA,NA,NA,1879,70,4.6,"N",6,NA,NA
NA,NA,"269","ACSA","BS34A","N","1949",NA,NA,NA,NA,1879,70,4.6,"N",6,NA,NA
NA,NA,"302","ACSA","BS34A","N","1949",NA,NA,NA,NA,1879,70,4.6,"N",6,NA,NA
NA,NA,"304","ACSA","BS34A","N","1949",NA,NA,NA,NA,1879,70,4.6,"N",6,NA,NA
NA,NA,"360","ACSA","BS34A","N","1949",NA,NA,NA,NA,1879,70,4.6,"N",6,NA,NA
NA,NA,"376","ACSA","BS34A","N","1949",NA,NA,NA,NA,1879,70,4.6,"N",6,NA,NA
NA,NA,"455","ACSA","BS34A","N","1949",NA,NA,NA,NA,1879,70,4.6,"N",6,NA,NA
NA,NA,"127","ACSA","BS34A","N","1954",NA,NA,NA,NA,1879,75,4.6,"N",6,NA,NA
NA,NA,"246","ACSA","BS34A","N","1954",NA,NA,NA,NA,1879,75,4.6,"N",6,NA,NA
NA,NA,"302","ACSA","BS34A","N","1954",NA,NA,NA,NA,1879,75,4.6,"N",6,NA,NA
NA,NA,"441","ACSA","BS34A","N","1954",NA,NA,NA,NA,1879,75,4.6,"N",6,NA,NA
NA,NA,"455","ACSA","BS34A","N","1954",NA,NA,NA,NA,1879,75,4.6,"N",6,NA,NA
NA,NA,"113A","ACSA","BS34A","N","1982",NA,NA,NA,NA,1879,103,4.6,"N",6,NA,NA
NA,NA,"176C","ACSA","BS34A","N","1982",NA,NA,NA,NA,1879,103,4.6,"N",6,NA,NA
NA,NA,"186C","ACSA","BS34A","N","1982",NA,NA,NA,NA,1879,103,4.6,"N",6,NA,NA
NA,NA,"301A","ACSA","BS34A","N","1982",NA,NA,NA,NA,1879,103,4.6,"N",6,NA,NA
NA,NA,"420A","ACSA","BS34A","N","1982",NA,NA,NA,NA,1879,103,4.6,"N",6,NA,NA
NA,NA,"456B","ACSA","BS34A","N","1982",NA,NA,NA,NA,1879,103,4.6,"N",6,NA,NA
NA,NA,"458A    458B","ACSA","BS34A","N","1982",NA,NA,NA,NA,1879,103,4.6,"N",6,NA,NA
NA,NA,"517A","ACSA","BS34A","N","1982",NA,NA,NA,NA,1879,103,4.6,"N",6,NA,NA
NA,NA,"597C","ACSA","BS34A","N","1982",NA,NA,NA,NA,1879,103,4.6,"N",6,NA,NA
NA,NA,"609D","ACSA","BS34A","N","1982",NA,NA,NA,NA,1879,103,4.6,"N",6,NA,NA
NA,NA,"623E","ACSA","BS34A","N","1982",NA,NA,NA,NA,1879,103,4.6,"N",6,NA,NA
NA,NA,"627A","ACSA","BS34A","N","1982",NA,NA,NA,NA,1879,103,4.6,"N",6,NA,NA
NA,NA,"30","ACSA","BS34A","N","1934",NA,NA,NA,NA,1879,55,4.8,"N",6.8,NA,NA
NA,NA,"71","ACSA","BS34A","N","1934",NA,NA,NA,NA,1879,55,4.8,"N",6.8,NA,NA
NA,NA,"77","ACSA","BS34A","N","1934",NA,NA,NA,NA,1879,55,4.8,"N",6.8,NA,NA
NA,NA,"124","ACSA","BS34A","N","1934",NA,NA,NA,NA,1879,55,4.8,"N",6.8,NA,NA
NA,NA,"135","ACSA","BS34A","N","1934",NA,NA,NA,NA,1879,55,4.8,"N",6.8,NA,NA
NA,NA,"179","ACSA","BS34A","N","1934",NA,NA,NA,NA,1879,55,4.8,"N",6.8,NA,NA
NA,NA,"250","ACSA","BS34A","N","1934",NA,NA,NA,NA,1879,55,4.8,"N",6.8,NA,NA
NA,NA,"273","ACSA","BS34A","N","1934",NA,NA,NA,NA,1879,55,4.8,"N",6.8,NA,NA
NA,NA,"339","ACSA","BS34A","N","1934",NA,NA,NA,NA,1879,55,4.8,"N",6.8,NA,NA
NA,NA,"365","ACSA","BS34A","N","1934",NA,NA,NA,NA,1879,55,4.8,"N",6.8,NA,NA
NA,NA,"406","ACSA","BS34A","N","1934",NA,NA,NA,NA,1879,55,4.8,"N",6.8,NA,NA
NA,NA,"410","ACSA","BS34A","N","1934",NA,NA,NA,NA,1879,55,4.8,"N",6.8,NA,NA
NA,NA,"437","ACSA","BS34A","N","1934",NA,NA,NA,NA,1879,55,4.8,"N",6.8,NA,NA
NA,NA,"438","ACSA","BS34A","N","1934",NA,NA,NA,NA,1879,55,4.8,"N",6.8,NA,NA
NA,NA,"449","ACSA","BS34A","N","1934",NA,NA,NA,NA,1879,55,4.8,"N",6.8,NA,NA
NA,NA,"479","ACSA","BS34A","N","1934",NA,NA,NA,NA,1879,55,4.8,"N",6.8,NA,NA
NA,NA,"485","ACSA","BS34A","N","1934",NA,NA,NA,NA,1879,55,4.8,"N",6.8,NA,NA
NA,NA,"489","ACSA","BS34A","N","1934",NA,NA,NA,NA,1879,55,4.8,"N",6.8,NA,NA
NA,NA,"496","ACSA","BS34A","N","1934",NA,NA,NA,NA,1879,55,4.8,"N",6.8,NA,NA
NA,NA,"502","ACSA","BS34A","N","1934",NA,NA,NA,NA,1879,55,4.8,"N",6.8,NA,NA
NA,NA,"582","ACSA","BS34A","N","1934",NA,NA,NA,NA,1879,55,4.8,"N",6.8,NA,NA
NA,NA,"15","ACSA","BS34A","N","1939",NA,NA,NA,NA,1879,60,4.8,"N",6.8,NA,NA
NA,NA,"98","ACSA","BS34A","N","1939",NA,NA,NA,NA,1879,60,4.8,"N",6.8,NA,NA
NA,NA,"120","ACSA","BS34A","N","1939",NA,NA,NA,NA,1879,60,4.8,"N",6.8,NA,NA
NA,NA,"131","ACSA","BS34A","N","1939",NA,NA,NA,NA,1879,60,4.8,"N",6.8,NA,NA
NA,NA,"140","ACSA","BS34A","N","1939",NA,NA,NA,NA,1879,60,4.8,"N",6.8,NA,NA
NA,NA,"160","ACSA","BS34A","N","1939",NA,NA,NA,NA,1879,60,4.8,"N",6.8,NA,NA
NA,NA,"181","ACSA","BS34A","N","1939",NA,NA,NA,NA,1879,60,4.8,"N",6.8,NA,NA
NA,NA,"234","ACSA","BS34A","N","1939",NA,NA,NA,NA,1879,60,4.8,"N",6.8,NA,NA
NA,NA,"250","ACSA","BS34A","N","1939",NA,NA,NA,NA,1879,60,4.8,"N",6.8,NA,NA
NA,NA,"438","ACSA","BS34A","N","1939",NA,NA,NA,NA,1879,60,4.8,"N",6.8,NA,NA
NA,NA,"459","ACSA","BS34A","N","1939",NA,NA,NA,NA,1879,60,4.8,"N",6.8,NA,NA
NA,NA,"484","ACSA","BS34A","N","1939",NA,NA,NA,NA,1879,60,4.8,"N",6.8,NA,NA
NA,NA,"500","ACSA","BS34A","N","1939",NA,NA,NA,NA,1879,60,4.8,"N",6.8,NA,NA
NA,NA,"502","ACSA","BS34A","N","1939",NA,NA,NA,NA,1879,60,4.8,"N",6.8,NA,NA
NA,NA,"504","ACSA","BS34A","N","1939",NA,NA,NA,NA,1879,60,4.8,"N",6.8,NA,NA
NA,NA,"546","ACSA","BS34A","N","1939",NA,NA,NA,NA,1879,60,4.8,"N",6.8,NA,NA
NA,NA,"555","ACSA","BS34A","N","1939",NA,NA,NA,NA,1879,60,4.8,"N",6.8,NA,NA
NA,NA,"574","ACSA","BS34A","N","1939",NA,NA,NA,NA,1879,60,4.8,"N",6.8,NA,NA
NA,NA,"582","ACSA","BS34A","N","1939",NA,NA,NA,NA,1879,60,4.8,"N",6.8,NA,NA
NA,NA,"616","ACSA","BS34A","N","1939",NA,NA,NA,NA,1879,60,4.8,"N",6.8,NA,NA
NA,NA,"4","ACSA","BS34A","N","1944",NA,NA,NA,NA,1879,65,4.8,"N",6.8,NA,NA
NA,NA,"22","ACSA","BS34A","N","1944",NA,NA,NA,NA,1879,65,4.8,"N",6.8,NA,NA
NA,NA,"90","ACSA","BS34A","N","1944",NA,NA,NA,NA,1879,65,4.8,"N",6.8,NA,NA
NA,NA,"128","ACSA","BS34A","N","1944",NA,NA,NA,NA,1879,65,4.8,"N",6.8,NA,NA
NA,NA,"160","ACSA","BS34A","N","1944",NA,NA,NA,NA,1879,65,4.8,"N",6.8,NA,NA
NA,NA,"184","ACSA","BS34A","N","1944",NA,NA,NA,NA,1879,65,4.8,"N",6.8,NA,NA
NA,NA,"247","ACSA","BS34A","N","1944",NA,NA,NA,NA,1879,65,4.8,"N",6.8,NA,NA
NA,NA,"253","ACSA","BS34A","N","1944",NA,NA,NA,NA,1879,65,4.8,"N",6.8,NA,NA
NA,NA,"283","ACSA","BS34A","N","1944",NA,NA,NA,NA,1879,65,4.8,"N",6.8,NA,NA
NA,NA,"391","ACSA","BS34A","N","1944",NA,NA,NA,NA,1879,65,4.8,"N",6.8,NA,NA
NA,NA,"404","ACSA","BS34A","N","1944",NA,NA,NA,NA,1879,65,4.8,"N",6.8,NA,NA
NA,NA,"433","ACSA","BS34A","N","1944",NA,NA,NA,NA,1879,65,4.8,"N",6.8,NA,NA
NA,NA,"451","ACSA","BS34A","N","1944",NA,NA,NA,NA,1879,65,4.8,"N",6.8,NA,NA
NA,NA,"457","ACSA","BS34A","N","1944",NA,NA,NA,NA,1879,65,4.8,"N",6.8,NA,NA
NA,NA,"503","ACSA","BS34A","N","1944",NA,NA,NA,NA,1879,65,4.8,"N",6.8,NA,NA
NA,NA,"515","ACSA","BS34A","N","1944",NA,NA,NA,NA,1879,65,4.8,"N",6.8,NA,NA
NA,NA,"530","ACSA","BS34A","N","1944",NA,NA,NA,NA,1879,65,4.8,"N",6.8,NA,NA
NA,NA,"554","ACSA","BS34A","N","1944",NA,NA,NA,NA,1879,65,4.8,"N",6.8,NA,NA
NA,NA,"559","ACSA","BS34A","N","1944",NA,NA,NA,NA,1879,65,4.8,"N",6.8,NA,NA
NA,NA,"90","ACSA","BS34A","N","1949",NA,NA,NA,NA,1879,70,4.8,"N",6.8,NA,NA
NA,NA,"127","ACSA","BS34A","N","1949",NA,NA,NA,NA,1879,70,4.8,"N",6.8,NA,NA
NA,NA,"160","ACSA","BS34A","N","1949",NA,NA,NA,NA,1879,70,4.8,"N",6.8,NA,NA
NA,NA,"178","ACSA","BS34A","N","1949",NA,NA,NA,NA,1879,70,4.8,"N",6.8,NA,NA
NA,NA,"219","ACSA","BS34A","N","1949",NA,NA,NA,NA,1879,70,4.8,"N",6.8,NA,NA
NA,NA,"246","ACSA","BS34A","N","1949",NA,NA,NA,NA,1879,70,4.8,"N",6.8,NA,NA
NA,NA,"265","ACSA","BS34A","N","1949",NA,NA,NA,NA,1879,70,4.8,"N",6.8,NA,NA
NA,NA,"361","ACSA","BS34A","N","1949",NA,NA,NA,NA,1879,70,4.8,"N",6.8,NA,NA
NA,NA,"457","ACSA","BS34A","N","1949",NA,NA,NA,NA,1879,70,4.8,"N",6.8,NA,NA
NA,NA,"522","ACSA","BS34A","N","1949",NA,NA,NA,NA,1879,70,4.8,"N",6.8,NA,NA
NA,NA,"530","ACSA","BS34A","N","1949",NA,NA,NA,NA,1879,70,4.8,"N",6.8,NA,NA
NA,NA,"574","ACSA","BS34A","N","1949",NA,NA,NA,NA,1879,70,4.8,"N",6.8,NA,NA
NA,NA,"90","ACSA","BS34A","N","1954",NA,NA,NA,NA,1879,75,4.8,"N",6.8,NA,NA
NA,NA,"160","ACSA","BS34A","N","1954",NA,NA,NA,NA,1879,75,4.8,"N",6.8,NA,NA
NA,NA,"269","ACSA","BS34A","N","1954",NA,NA,NA,NA,1879,75,4.8,"N",6.8,NA,NA
NA,NA,"360","ACSA","BS34A","N","1954",NA,NA,NA,NA,1879,75,4.8,"N",6.8,NA,NA
NA,NA,"376","ACSA","BS34A","N","1954",NA,NA,NA,NA,1879,75,4.8,"N",6.8,NA,NA
NA,NA,"530","ACSA","BS34A","N","1954",NA,NA,NA,NA,1879,75,4.8,"N",6.8,NA,NA
NA,NA,"145A","ACSA","BS34A","N","1982",NA,NA,NA,NA,1879,103,4.8,"N",6.8,NA,NA
NA,NA,"175A","ACSA","BS34A","N","1982",NA,NA,NA,NA,1879,103,4.8,"N",6.8,NA,NA
NA,NA,"226A","ACSA","BS34A","N","1982",NA,NA,NA,NA,1879,103,4.8,"N",6.8,NA,NA
NA,NA,"290D","ACSA","BS34A","N","1982",NA,NA,NA,NA,1879,103,4.8,"N",6.8,NA,NA
NA,NA,"416B","ACSA","BS34A","N","1982",NA,NA,NA,NA,1879,103,4.8,"N",6.8,NA,NA
NA,NA,"458C","ACSA","BS34A","N","1982",NA,NA,NA,NA,1879,103,4.8,"N",6.8,NA,NA
NA,NA,"465C","ACSA","BS34A","N","1982",NA,NA,NA,NA,1879,103,4.8,"N",6.8,NA,NA
NA,NA,"481A","ACSA","BS34A","N","1982",NA,NA,NA,NA,1879,103,4.8,"N",6.8,NA,NA
NA,NA,"594B","ACSA","BS34A","N","1982",NA,NA,NA,NA,1879,103,4.8,"N",6.8,NA,NA
NA,NA,"599B","ACSA","BS34A","N","1982",NA,NA,NA,NA,1879,103,4.8,"N",6.8,NA,NA
NA,NA,"601B","ACSA","BS34A","N","1982",NA,NA,NA,NA,1879,103,4.8,"N",6.8,NA,NA
NA,NA,"621A","ACSA","BS34A","N","1982",NA,NA,NA,NA,1879,103,4.8,"N",6.8,NA,NA
NA,NA,"186","ACSA","BS34A","N","1934",NA,NA,NA,NA,1879,55,5.1,"N",7.6,NA,NA
NA,NA,"221","ACSA","BS34A","N","1934",NA,NA,NA,NA,1879,55,5.1,"N",7.6,NA,NA
NA,NA,"359","ACSA","BS34A","N","1934",NA,NA,NA,NA,1879,55,5.1,"N",7.6,NA,NA
NA,NA,"367","ACSA","BS34A","N","1934",NA,NA,NA,NA,1879,55,5.1,"N",7.6,NA,NA
NA,NA,"397","ACSA","BS34A","N","1934",NA,NA,NA,NA,1879,55,5.1,"N",7.6,NA,NA
NA,NA,"403","ACSA","BS34A","N","1934",NA,NA,NA,NA,1879,55,5.1,"N",7.6,NA,NA
NA,NA,"409","ACSA","BS34A","N","1934",NA,NA,NA,NA,1879,55,5.1,"N",7.6,NA,NA
NA,NA,"411","ACSA","BS34A","N","1934",NA,NA,NA,NA,1879,55,5.1,"N",7.6,NA,NA
NA,NA,"442","ACSA","BS34A","N","1934",NA,NA,NA,NA,1879,55,5.1,"N",7.6,NA,NA
NA,NA,"450","ACSA","BS34A","N","1934",NA,NA,NA,NA,1879,55,5.1,"N",7.6,NA,NA
NA,NA,"569","ACSA","BS34A","N","1934",NA,NA,NA,NA,1879,55,5.1,"N",7.6,NA,NA
NA,NA,"570","ACSA","BS34A","N","1934",NA,NA,NA,NA,1879,55,5.1,"N",7.6,NA,NA
NA,NA,"617","ACSA","BS34A","N","1934",NA,NA,NA,NA,1879,55,5.1,"N",7.6,NA,NA
NA,NA,"634","ACSA","BS34A","N","1934",NA,NA,NA,NA,1879,55,5.1,"N",7.6,NA,NA
NA,NA,"650","ACSA","BS34A","N","1934",NA,NA,NA,NA,1879,55,5.1,"N",7.6,NA,NA
NA,NA,"654","ACSA","BS34A","N","1934",NA,NA,NA,NA,1879,55,5.1,"N",7.6,NA,NA
NA,NA,"77","ACSA","BS34A","N","1939",NA,NA,NA,NA,1879,60,5.1,"N",7.6,NA,NA
NA,NA,"83","ACSA","BS34A","N","1939",NA,NA,NA,NA,1879,60,5.1,"N",7.6,NA,NA
NA,NA,"115","ACSA","BS34A","N","1939",NA,NA,NA,NA,1879,60,5.1,"N",7.6,NA,NA
NA,NA,"117","ACSA","BS34A","N","1939",NA,NA,NA,NA,1879,60,5.1,"N",7.6,NA,NA
NA,NA,"139","ACSA","BS34A","N","1939",NA,NA,NA,NA,1879,60,5.1,"N",7.6,NA,NA
NA,NA,"182","ACSA","BS34A","N","1939",NA,NA,NA,NA,1879,60,5.1,"N",7.6,NA,NA
NA,NA,"244","ACSA","BS34A","N","1939",NA,NA,NA,NA,1879,60,5.1,"N",7.6,NA,NA
NA,NA,"273","ACSA","BS34A","N","1939",NA,NA,NA,NA,1879,60,5.1,"N",7.6,NA,NA
NA,NA,"298","ACSA","BS34A","N","1939",NA,NA,NA,NA,1879,60,5.1,"N",7.6,NA,NA
NA,NA,"305","ACSA","BS34A","N","1939",NA,NA,NA,NA,1879,60,5.1,"N",7.6,NA,NA
NA,NA,"311","ACSA","BS34A","N","1939",NA,NA,NA,NA,1879,60,5.1,"N",7.6,NA,NA
NA,NA,"317","ACSA","BS34A","N","1939",NA,NA,NA,NA,1879,60,5.1,"N",7.6,NA,NA
NA,NA,"406","ACSA","BS34A","N","1939",NA,NA,NA,NA,1879,60,5.1,"N",7.6,NA,NA
NA,NA,"440","ACSA","BS34A","N","1939",NA,NA,NA,NA,1879,60,5.1,"N",7.6,NA,NA
NA,NA,"479","ACSA","BS34A","N","1939",NA,NA,NA,NA,1879,60,5.1,"N",7.6,NA,NA
NA,NA,"494","ACSA","BS34A","N","1939",NA,NA,NA,NA,1879,60,5.1,"N",7.6,NA,NA
NA,NA,"508","ACSA","BS34A","N","1939",NA,NA,NA,NA,1879,60,5.1,"N",7.6,NA,NA
NA,NA,"527","ACSA","BS34A","N","1939",NA,NA,NA,NA,1879,60,5.1,"N",7.6,NA,NA
NA,NA,"622","ACSA","BS34A","N","1939",NA,NA,NA,NA,1879,60,5.1,"N",7.6,NA,NA
NA,NA,"640","ACSA","BS34A","N","1939",NA,NA,NA,NA,1879,60,5.1,"N",7.6,NA,NA
NA,NA,"122","ACSA","BS34A","N","1944",NA,NA,NA,NA,1879,65,5.1,"N",7.6,NA,NA
NA,NA,"131","ACSA","BS34A","N","1944",NA,NA,NA,NA,1879,65,5.1,"N",7.6,NA,NA
NA,NA,"137","ACSA","BS34A","N","1944",NA,NA,NA,NA,1879,65,5.1,"N",7.6,NA,NA
NA,NA,"140","ACSA","BS34A","N","1944",NA,NA,NA,NA,1879,65,5.1,"N",7.6,NA,NA
