Date,Outside Historic Plot,Plot,Distance (m),Azimuth,Unit Circle  (°),Unit Circle (radians),Species,Status,DBH (cm),Height (estimate),Tag #,Notes,Plot Center X,Plot Center Y,Tree X,Tree Y,Random Number,Biomass estimate (kg)
7/19/2014,Y,BP54#2,15,335,-245,-4.276056667,POGR,C,14.8,,3236,,601246.9375,557028.522,601240.5983,557042.1166,,77.97536923
7/19/2014,Y,BP54#2,11,24,66,1.151917306,POGR,C,13.8,,3219,,601246.9375,557028.522,601251.4116,557038.571,,66.15525355
7/19/2014,Y,BP54#2,14.5,58,32,0.558505361,POGR,C,13.8,,3208,,601246.9375,557028.522,601259.2342,557036.2059,,66.15525355
7/19/2014,Y,BP54#2,12.5,98,-8,-0.13962634,POGR,C,13.8,,3188,,601246.9375,557028.522,601259.3159,557026.7824,,66.15525355
7/19/2014,,BP54#2,5,165,-75,-1.308996939,POGR,C,13.5,,3020,,601246.9375,557028.522,601248.2316,557023.6924,,62.82532592
7/19/2014,,BP54#2,4,308,-218,-3.804817769,POGR,C,13.5,,3244,,601246.9375,557028.522,601243.7855,557030.9847,,62.82532592
7/19/2014,Y,BP54#2,17.5,80,10,0.174532925,POGR,C,13.3,,3193,,601246.9375,557028.522,601264.1717,557031.5609,,60.66008954
7/19/2014,Y,BP54#2,18,251,-161,-2.809980096,POGR,C,13.3,,3045,,601246.9375,557028.522,601229.9182,557022.6618,,60.66008954
7/19/2014,,BP54#2,11,56,34,0.593411946,QURU,C,14,,3210,,601246.9375,557028.522,601256.0569,557034.6732,,60.05574602
7/19/2014,,BP54#2,9.5,80,10,0.174532925,QURU,C,13.9,,3202,,601246.9375,557028.522,601256.2932,557030.1717,,58.87356289
7/19/2014,,BP54#2,5.5,144,-54,-0.942477796,QURU,C,13.8,,3011,,601246.9375,557028.522,601250.1703,557024.0724,,57.70636658
7/19/2014,,BP54#2,7.5,39,51,0.890117919,POGR,C,12.7,,3213,,601246.9375,557028.522,601251.6574,557034.3506,,54.42449959
7/19/2014,Y,BP54#2,18,110,-20,-0.34906585,POGR,C,12.6,,3174,,601246.9375,557028.522,601263.852,557022.3657,,53.42286414
7/19/2014,,BP54#2,10,51,39,0.680678408,QURU,C,13.4,,3212,,601246.9375,557028.522,601254.709,557034.8152,,53.18577841
7/19/2014,,BP54#2,4.5,214,-124,-2.164208272,POGR,C,12.4,,3035,,601246.9375,557028.522,601244.4212,557024.7914,,51.45158249
7/19/2014,,BP54#2,12.5,42,48,0.837758041,PIST,O,15.6,,3170,,601246.9375,557028.522,601255.3017,557037.8113,,47.9917202
7/19/2014,,BP54#2,5.5,190,-100,-1.745329252,POGR,C,12,,3028,,601246.9375,557028.522,601245.9825,557023.1056,,47.63613891
7/19/2014,,BP54#2,8,192,-102,-1.780235837,POGR,C,11.7,,3027,,601246.9375,557028.522,601245.2742,557020.6969,,44.88483148
7/19/2014,Y,BP54#2,12.5,100,-10,-0.174532925,POGR,C,11.3,,3187,,601246.9375,557028.522,601259.2476,557026.3514,,41.36187212
7/19/2014,,BP54#2,11.5,204,-114,-1.989675347,ACRU,C,13.3,,3032,,601246.9375,557028.522,601242.2601,557018.0163,,41.28541561
7/19/2014,Y,BP54#2,14,100,-10,-0.174532925,POGR,C,11.2,,3190,,601246.9375,557028.522,601260.7248,557026.091,,40.50689654
7/19/2014,,BP54#2,3.5,190,-100,-1.745329252,POGR,C,11,,3030,,601246.9375,557028.522,601246.3298,557025.0752,,38.82763985
7/19/2014,Y,BP54#2,15,11,79,1.378810109,POGR,C,10.9,,3226,,601246.9375,557028.522,601249.7997,557043.2464,,38.00329439
7/19/2014,Y,BP54#2,14,256,-166,-2.897246558,POGR,C,10.8,,3046,,601246.9375,557028.522,601233.3534,557025.1351,,37.1890943
7/19/2014,,BP54#2,9,353,-263,-4.590215933,POGR,C,10.8,,3223,,601246.9375,557028.522,601245.8407,557037.4549,,37.1890943
7/19/2014,Y,BP54#2,16,1,89,1.553343034,QURU,C,11.7,,3230,,601246.9375,557028.522,601247.2168,557044.5196,,36.50814284
7/19/2014,Y,BP54#2,16,10,80,1.396263402,POGR,C,10.7,,3228,,601246.9375,557028.522,601249.7159,557044.279,,36.38500692
7/19/2014,,BP54#2,4.5,179,-89,-1.553343034,POGR,C,10.7,,3029,,601246.9375,557028.522,601247.0161,557024.0227,,36.38500692
7/19/2014,Y,BP54#2,17,106,-16,-0.27925268,POGR,C,10.5,,3173,,601246.9375,557028.522,601263.279,557023.8362,,34.80703869
7/19/2014,Y,BP54#2,16,180,-90,-1.570796327,POGR,O,10.1,,3025,,601246.9375,557028.522,601246.9375,557012.522,,31.77099566
7/19/2014,,BP54#2,6,282,-192,-3.351032164,POGR,O,10.1,,3050,,601246.9375,557028.522,601241.0686,557029.7695,,31.77099566
7/19/2014,Y,BP54#2,18,32,58,1.012290966,QURU,C,10.9,,3169,,601246.9375,557028.522,601256.4761,557043.7869,,29.99726926
7/19/2014,,BP54#2,3,60,30,0.523598776,PIST,O,12.8,,3220,,601246.9375,557028.522,601249.5356,557030.022,,28.84463315
7/19/2014,Y,BP54#2,12.5,21,69,1.204277184,POGR,C,9.6,,3218,,601246.9375,557028.522,601251.4171,557040.1918,,28.19794145
7/19/2014,,BP54#2,14,126,-36,-0.628318531,QURU,C,10.6,,3179,,601246.9375,557028.522,601258.2638,557020.293,,27.76299781
7/19/2014,,BP54#2,11,156,-66,-1.151917306,ACRU,C,11.5,,3014,,601246.9375,557028.522,601251.4116,557018.473,,27.56483536
7/19/2014,Y,BP54#2,16,12,78,1.361356817,POGR,C,9.5,,3227,,601246.9375,557028.522,601250.2641,557044.1724,,27.51258446
7/19/2014,Y,BP54#2,15,32,58,1.012290966,POGR,C,9,,3215,,601246.9375,557028.522,601254.8863,557041.2428,,24.23011692
7/19/2014,,BP54#2,13.5,85,5,0.087266463,PIST,O,11.9,,3196,,601246.9375,557028.522,601260.3862,557029.6986,,23.9100381
7/19/2014,Y,BP54#2,16,120,-30,-0.523598776,ACRU,O,10.9,,3178,,601246.9375,557028.522,601260.7939,557020.522,,23.7524063
7/19/2014,Y,BP54#2,15.5,330,-240,-4.188790205,ACRU,O,10.8,,3241,,601246.9375,557028.522,601239.1875,557041.9454,,23.15197235
7/19/2014,Y,BP54#2,17.5,90,0,0,PIST,O,11.7,,3191,,601246.9375,557028.522,601264.4375,557028.522,,22.88950908
7/19/2014,Y,BP54#2,16,192,-102,-1.780235837,PIST,O,11.7,,3021,,601246.9375,557028.522,601243.6109,557012.8717,,22.88950908
7/19/2014,,BP54#2,9,65,25,0.436332313,ACRU,O,10.5,,3205,,601246.9375,557028.522,601255.0943,557032.3256,,21.40921163
7/19/2014,Y,BP54#2,16.5,332,-242,-4.22369679,ACRU,O,10.4,,3239,,601246.9375,557028.522,601239.1913,557043.0907,,20.84756895
7/19/2014,Y,BP54#2,16.5,116,-26,-0.453785606,ACRU,O,10.1,,3175,,601246.9375,557028.522,601261.7676,557021.2889,,19.21947758
7/19/2014,Y,BP54#2,16.5,333,-243,-4.241150082,ACRU,O,9.5,,3238,,601246.9375,557028.522,601239.4467,557043.2236,,16.21261157
7/19/2014,Y,BP54#2,17,175,-85,-1.483529864,PIST,O,10.2,,3018,,601246.9375,557028.522,601248.4192,557011.5867,,16.08024662
7/19/2014,Y,BP54#2,16,120,-30,-0.523598776,ACRU,O,9.2,,3177,,601246.9375,557028.522,601260.7939,557020.522,,14.82993975
7/19/2014,Y,BP54#2,11,9,81,1.413716694,ACRU,O,8.8,,3224,,601246.9375,557028.522,601248.6583,557039.3866,,13.10719213
7/19/2014,,BP54#2,11.5,206,-116,-2.024581932,ACRU,O,8.8,,3033,,601246.9375,557028.522,601241.8963,557018.1859,,13.10719213
7/19/2014,Y,BP54#2,16,223,-133,-2.321287905,ACRU,O,8.6,,3040,,601246.9375,557028.522,601236.0256,557016.8204,,12.29627309
7/19/2014,Y,BP54#2,11.5,10,80,1.396263402,ACRU,O,8.5,,3225,,601246.9375,557028.522,601248.9345,557039.8473,,11.9031684
7/19/2014,Y,BP54#2,16.5,115,-25,-0.436332313,ACRU,O,8.5,,3176,,601246.9375,557028.522,601261.8916,557021.5488,,11.9031684
7/19/2014,Y,BP54#2,16,332,-242,-4.22369679,ACRU,O,8.1,,3240,,601246.9375,557028.522,601239.426,557042.6492,,10.41137729
7/19/2014,,BP54#2,12,152,-62,-1.082104136,PIST,O,8.4,,3013,,601246.9375,557028.522,601252.5712,557017.9267,,9.75647432
7/19/2014,Y,BP54#2,15.5,335,-245,-4.276056667,PIST,O,8.1,,3237,,601246.9375,557028.522,601240.3869,557042.5698,,8.884773467
7/31/2014,,BP80#1,15,154,-64,-1.117010721,POGR,C,17.4,,1204.5,,601072.9207,557072.3892,601079.4963,557058.9073,,114.056249
7/31/2014,,BP80#1,7,38,52,0.907571211,POGR,D,16.8,,3124,,601072.9207,557072.3892,601077.2303,557077.9053,,105.0287535
7/30/2014,,BP80#1,13,340,-250,-4.36332313,POGR,C,16.4,,1348.5,,601072.9207,557072.3892,601068.4744,557084.6052,,99.24680513
7/31/2014,,BP80#1,14.5,60,30,0.523598776,POGR,C,16.1,,3113,,601072.9207,557072.3892,601085.4781,557079.6392,,95.03332064
7/30/2014,,BP80#1,12,287,-197,-3.438298626,POGR,C,15.9,,1041.5,,601072.9207,557072.3892,601061.445,557075.8977,,92.28251539
7/31/2014,,BP80#1,14.5,37,53,0.925024504,POGR,C,15.7,,3129,,601072.9207,557072.3892,601081.647,557083.9694,,89.57802115
7/31/2014,,BP80#1,14.5,38,52,0.907571211,POGR,C,15.6,,3130,,601072.9207,557072.3892,601081.8478,557083.8154,,88.24307678
7/31/2014,,BP80#1,5.5,245,-155,-2.705260341,POGR,C,15.5,,4375,,601072.9207,557072.3892,601067.936,557070.0648,,86.9196333
7/31/2014,,BP80#1,18,240,-150,-2.617993878,POGR,C,15.3,,3905,,601072.9207,557072.3892,601057.3322,557063.3892,,84.30714553
7/31/2014,,BP80#1,17,249,-159,-2.775073511,POGR,C,15.2,,4368,,601072.9207,557072.3892,601057.0498,557066.2969,,83.01804923
7/31/2014,,BP80#1,16.5,117,-27,-0.471238898,POGR,C,15.1,,4399,,601072.9207,557072.3892,601087.6223,557064.8984,,81.74034979
7/30/2014,,BP80#1,10.5,347,-257,-4.485496178,POGR,C,15.1,,1265.5,,601072.9207,557072.3892,601070.5587,557082.6201,,81.74034979
7/31/2014,,BP80#1,18,224,-134,-2.338741198,POGR,C,15,,3912,,601072.9207,557072.3892,601060.4168,557059.4411,,80.47402092
7/31/2014,,BP80#1,15.5,254,-164,-2.862339973,POGR,C,15,,2915,,601072.9207,557072.3892,601058.0211,557068.1168,,80.47402092
7/31/2014,,BP80#1,8,88,2,0.034906585,POGR,D,14.9,,3117,,601072.9207,557072.3892,601080.9158,557072.6684,,79.21903624
7/31/2014,,BP80#1,16.5,177,-87,-1.518436449,POGR,C,14.8,,3308,,601072.9207,557072.3892,601073.7842,557055.9118,,77.97536923
7/31/2014,,BP80#1,15,285,-195,-3.403392041,POGR,C,14.6,,4360,,601072.9207,557072.3892,601058.4318,557076.2715,,75.52188158
7/31/2014,,BP80#1,17,38,52,0.907571211,QURU,C,15.2,,3128,,601072.9207,557072.3892,601083.3869,557085.7854,,75.44111159
7/30/2014,,BP80#1,6.5,284,-194,-3.385938749,POGR,C,14.2,,1025.5,,601072.9207,557072.3892,601066.6138,557073.9617,,70.74953873
7/31/2014,,BP80#1,7.5,284,-194,-3.385938749,POGR,C,14.1,,4366,,601072.9207,557072.3892,601065.6435,557074.2036,,69.58434315
7/30/2014,,BP80#1,16,300,-210,-3.665191429,POGR,C,14,,1347.5,,601072.9207,557072.3892,601059.0643,557080.3892,,68.43024885
7/31/2014,,BP80#1,10.5,101,-11,-0.191986218,POGR,C,13.7,,3108,,601072.9207,557072.3892,601083.2278,557070.3857,,65.03429696
7/31/2014,,BP80#1,7,117,-27,-0.471238898,POGR,C,13.7,,3106,,601072.9207,557072.3892,601079.1577,557069.2113,,65.03429696
7/31/2014,,BP80#1,12.5,260,-170,-2.967059728,POGR,C,13.7,,2916,,601072.9207,557072.3892,601060.6106,557070.2186,,65.03429696
7/30/2014,,BP80#1,16.5,337,-247,-4.310963252,POGR,C,13.7,,1042.5,,601072.9207,557072.3892,601066.4736,557087.5775,,65.03429696
7/30/2014,,BP80#1,16,348,-258,-4.50294947,POGR,C,13.6,,1492.5,,601072.9207,557072.3892,601069.5941,557088.0396,,63.92433046
7/30/2014,,BP80#1,5,304,-214,-3.735004599,POGR,C,13.4,,1540.5,,601072.9207,557072.3892,601068.7755,557075.1852,,61.73725508
7/31/2014,,BP80#1,10.5,2,88,1.535889742,POGR,C,13.3,,3310,,601072.9207,557072.3892,601073.2871,557082.8828,,60.66008954
7/31/2014,,BP80#1,13,229,-139,-2.42600766,POGR,C,13.2,,2912,,601072.9207,557072.3892,601063.1095,557063.8604,,59.59380076
7/31/2014,,BP80#1,14.5,118,-28,-0.488692191,POGR,C,13.1,,4397,,601072.9207,557072.3892,601085.7234,557065.5819,,58.53836006
7/31/2014,,BP80#1,17,259,-169,-2.949606436,POGR,C,13.1,,2905,,601072.9207,557072.3892,601056.233,557069.1455,,58.53836006
7/30/2014,,BP80#1,14,282,-192,-3.351032164,POGR,C,13,,1124.5,,601072.9207,557072.3892,601059.2266,557075.3,,57.49373863
7/30/2014,,BP80#1,17.5,2,88,1.535889742,POGR,C,12.9,,1490.5,,601072.9207,557072.3892,601073.5314,557089.8785,,56.45990751
7/31/2014,,BP80#1,17.5,14,76,1.326450232,POGR,C,12.9,,3313,,601072.9207,557072.3892,601077.1543,557089.3694,,56.45990751
7/31/2014,,BP80#1,10.5,189,-99,-1.727875959,POGR,C,12.9,,3913,,601072.9207,557072.3892,601071.2781,557062.0185,,56.45990751
7/31/2014,,BP80#1,7.5,275,-185,-3.228859116,POGR,C,12.9,,2923,,601072.9207,557072.3892,601065.4492,557073.0429,,56.45990751
7/31/2014,,BP80#1,4.5,213,-123,-2.14675498,POGR,C,12.8,,3910,,601072.9207,557072.3892,601070.4698,557068.6152,,55.43683758
7/31/2014,,BP80#1,13.5,180,-90,-1.570796327,POGR,C,12.7,,3199,,601072.9207,557072.3892,601072.9207,557058.8892,,54.42449959
7/31/2014,,BP80#1,18,278,-188,-3.281218994,POGR,C,12.7,,2980,,601072.9207,557072.3892,601055.0959,557074.8943,,54.42449959
7/30/2014,,BP80#1,8.5,265,-175,-3.054326191,POGR,C,12.4,,1187.5,,601072.9207,557072.3892,601064.453,557071.6484,,51.45158249
7/30/2014,,BP80#1,15.5,302,-212,-3.700098014,POGR,C,12.4,,1346.5,,601072.9207,557072.3892,601059.7759,557080.603,,51.45158249
7/31/2014,,BP80#1,17.5,10,80,1.396263402,POGR,C,12.3,,3303,,601072.9207,557072.3892,601075.9595,557089.6233,,50.48187672
7/31/2014,,BP80#1,11.5,109,-19,-0.331612558,POGR,C,12.3,,3104,,601072.9207,557072.3892,601083.7941,557068.6452,,50.48187672
7/30/2014,,BP80#1,3,120,-30,-0.523598776,POGR,C,12.3,,1092.5,,601072.9207,557072.3892,601075.5188,557070.8892,,50.48187672
7/31/2014,,BP80#1,17.5,124,-34,-0.593411946,POGR,C,12.3,,3906,,601072.9207,557072.3892,601087.4288,557062.6033,,50.48187672
7/31/2014,,BP80#1,14.5,143,-53,-0.925024504,POGR,C,12.2,,1426.5,,601072.9207,557072.3892,601081.647,557060.809,,49.52275435
7/31/2014,,BP80#1,8.5,179,-89,-1.553343034,POGR,C,12.2,,1473.5,,601072.9207,557072.3892,601073.069,557063.8905,,49.52275435
7/31/2014,,BP80#1,14.5,247,-157,-2.740166926,POGR,C,12.2,,2920,,601072.9207,557072.3892,601059.5734,557066.7236,,49.52275435
7/31/2014,,BP80#1,11,118,-28,-0.488692191,POGR,C,12.1,,3103,,601072.9207,557072.3892,601082.6331,557067.225,,48.57418519
7/31/2014,,BP80#1,13,120,-30,-0.523598776,POGR,C,12.1,,4387,,601072.9207,557072.3892,601084.179,557065.8892,,48.57418519
7/31/2014,,BP80#1,16,198,-108,-1.884955592,POGR,C,12.1,,3917,,601072.9207,557072.3892,601067.9764,557057.1723,,48.57418519
7/30/2014,,BP80#1,17.5,3,87,1.518436449,POGR,C,12,,1186.5,,601072.9207,557072.3892,601073.8366,557089.8652,,47.63613891
7/31/2014,,BP80#1,11,267,-177,-3.089232776,POGR,C,12,,2919,,601072.9207,557072.3892,601061.9358,557071.8135,,47.63613891
7/31/2014,,BP80#1,17.5,293,-203,-3.543018382,POGR,C,12,,2962,,601072.9207,557072.3892,601056.8118,557079.227,,47.63613891
7/30/2014,,BP80#1,12.5,350,-260,-4.537856055,POGR,C,12,,1537.5,,601072.9207,557072.3892,601070.7501,557084.6993,,47.63613891
7/31/2014,,BP80#1,16.5,163,-73,-1.274090354,POGR,C,11.9,,1409.5,,601072.9207,557072.3892,601077.7448,557056.6102,,46.70858501
7/31/2014,,BP80#1,8,271,-181,-3.159045946,POGR,C,11.9,,2965,,601072.9207,557072.3892,601064.9219,557072.5288,,46.70858501
7/30/2014,,BP80#1,8.5,329,-239,-4.171336912,POGR,C,11.9,,1314.5,,601072.9207,557072.3892,601068.5429,557079.6751,,46.70858501
7/30/2014,,BP80#1,11.5,356,-266,-4.64257581,POGR,C,11.9,,1538.5,,601072.9207,557072.3892,601072.1185,557083.8612,,46.70858501
7/31/2014,,BP80#1,13.5,124,-34,-0.593411946,POGR,C,11.8,,1252.5,,601072.9207,557072.3892,601084.1127,557064.8401,,45.79149281
7/31/2014,,BP80#1,8.5,139,-49,-0.855211334,POGR,C,11.8,,1250.5,,601072.9207,557072.3892,601078.4972,557065.9742,,45.79149281
7/31/2014,,BP80#1,9,284,-194,-3.385938749,POGR,C,11.8,,4365,,601072.9207,557072.3892,601064.188,557074.5665,,45.79149281
7/30/2014,,BP80#1,16,329,-239,-4.171336912,POGR,C,11.8,,1139.5,,601072.9207,557072.3892,601064.6801,557086.1039,,45.79149281
7/30/2014,,BP80#1,9,126,-36,-0.628318531,POGR,C,11.6,,1361.5,,601072.9207,557072.3892,601080.2018,557067.0991,,43.98857002
7/31/2014,,BP80#1,13,172,-82,-1.431169987,POGR,C,11.6,,1122.5,,601072.9207,557072.3892,601074.7299,557059.5157,,43.98857002
7/30/2014,,BP80#1,7.5,357,-267,-4.660029103,POGR,C,11.6,,1267.5,,601072.9207,557072.3892,601072.5282,557079.8789,,43.98857002
7/31/2014,,BP80#1,13.5,16,74,1.291543646,POGR,C,11.5,,3305,,601072.9207,557072.3892,601076.6418,557085.3662,,43.10267724
7/31/2014,,BP80#1,7,46,44,0.767944871,POGR,C,11.5,,3123,,601072.9207,557072.3892,601077.9561,557077.2518,,43.10267724
7/31/2014,,BP80#1,17,77,13,0.226892803,POGR,C,11.5,,3111,,601072.9207,557072.3892,601089.485,557076.2134,,43.10267724
7/31/2014,,BP80#1,1.5,272,-182,-3.176499239,POGR,C,11.5,,4380,,601072.9207,557072.3892,601071.4216,557072.4416,,43.10267724
7/30/2014,,BP80#1,12,350,-260,-4.537856055,POGR,C,11.5,,1474.5,,601072.9207,557072.3892,601070.8369,557084.2069,,43.10267724
7/30/2014,,BP80#1,16,286,-196,-3.420845334,POGR,C,11.4,,1137.5,,601072.9207,557072.3892,601057.5405,557076.7994,,42.22712178
7/30/2014,,BP80#1,6,335,-245,-4.276056667,POGR,C,11.4,,1044.5,,601072.9207,557072.3892,601070.385,557077.8271,,42.22712178
7/31/2014,,BP80#1,3,232,-142,-2.478367538,POGR,C,11.3,,2913,,601072.9207,557072.3892,601070.5567,557070.5422,,41.36187212
7/30/2014,,BP80#1,13.5,347,-257,-4.485496178,POGR,C,11.3,,1185.5,,601072.9207,557072.3892,601069.8838,557085.5432,,41.36187212
7/31/2014,,BP80#1,8,0,90,1.570796327,POGR,C,11.2,,3301,,601072.9207,557072.3892,601072.9207,557080.3892,,40.50689654
7/31/2014,,BP80#1,17,5,85,1.483529864,POGR,C,11.2,,3304,,601072.9207,557072.3892,601074.4023,557089.3245,,40.50689654
7/31/2014,,BP80#1,12,78,12,0.20943951,POGR,C,11.2,,3916,,601072.9207,557072.3892,601084.6585,557074.8841,,40.50689654
7/31/2014,,BP80#1,13.5,195,-105,-1.832595715,POGR,C,11.2,,3903,,601072.9207,557072.3892,601069.4266,557059.3492,,40.50689654
7/31/2014,,BP80#1,11.5,0,90,1.570796327,POGR,C,11.1,,3200,,601072.9207,557072.3892,601072.9207,557083.8892,,39.66216315
7/31/2014,,BP80#1,13,243,-153,-2.670353756,POGR,C,11.1,,4371,,601072.9207,557072.3892,601061.3376,557066.4873,,39.66216315
7/30/2014,,BP80#1,6,353,-263,-4.590215933,POGR,C,11.1,,1121.5,,601072.9207,557072.3892,601072.1895,557078.3445,,39.66216315
7/31/2014,,BP80#1,9,104,-14,-0.244346095,POGR,C,11,,3109,,601072.9207,557072.3892,601081.6533,557070.2119,,38.82763985
7/31/2014,,BP80#1,10.5,284,-194,-3.385938749,POGR,C,11,,2918,,601072.9207,557072.3892,601062.7326,557074.9294,,38.82763985
7/31/2014,,BP80#1,9,127,-37,-0.645771823,POGR,C,10.9,,1364.5,,601072.9207,557072.3892,601080.1084,557066.9729,,38.00329439
7/31/2014,,BP80#1,10,137,-47,-0.820304748,POGR,C,10.9,,1251.5,,601072.9207,557072.3892,601079.7407,557065.0757,,38.00329439
7/31/2014,,BP80#1,10,156,-66,-1.151917306,POGR,C,10.9,,1140.5,,601072.9207,557072.3892,601076.9881,557063.2538,,38.00329439
7/31/2014,,BP80#1,17,280,-190,-3.316125579,POGR,C,10.9,,4358,,601072.9207,557072.3892,601056.179,557075.3412,,38.00329439
7/30/2014,,BP80#1,14.5,290,-200,-3.490658504,POGR,C,10.9,,1123.5,,601072.9207,557072.3892,601059.2951,557077.3485,,38.00329439
7/30/2014,,BP80#1,10,352,-262,-4.57276264,POGR,C,10.9,,1475.5,,601072.9207,557072.3892,601071.529,557082.2919,,38.00329439
7/31/2014,,BP80#1,15.5,98,-8,-0.13962634,QURU,C,11.8,,3107,,601072.9207,557072.3892,601088.2698,557070.232,,37.38011483
7/30/2014,,BP80#1,8,340,-250,-4.36332313,POGR,C,10.8,,1315.5,,601072.9207,557072.3892,601070.1845,557079.9067,,37.1890943
7/31/2014,,BP80#1,12,195,-105,-1.832595715,POGR,C,10.7,,3000,,601072.9207,557072.3892,601069.8149,557060.7981,,36.38500692
7/31/2014,,BP80#1,14,276,-186,-3.246312409,POGR,C,10.7,,2903,,601072.9207,557072.3892,601058.9974,557073.8526,,36.38500692
7/30/2014,,BP80#1,15.5,313,-223,-3.892084232,POGR,C,10.7,,1345.5,,601072.9207,557072.3892,601061.5847,557082.9602,,36.38500692
7/31/2014,,BP80#1,16,358,-268,-4.677482395,POGR,C,10.7,,3311,,601072.9207,557072.3892,601072.3623,557088.3795,,36.38500692
7/31/2014,,BP80#1,17.5,287,-197,-3.438298626,POGR,C,10.6,,4359,,601072.9207,557072.3892,601056.1854,557077.5057,,35.5909994
7/31/2014,,BP80#1,7.5,196,-106,-1.850049007,POGR,C,10.5,,3901,,601072.9207,557072.3892,601070.8534,557065.1797,,34.80703869
7/30/2014,,BP80#1,8,355,-265,-4.625122518,POGR,C,10.5,,1201.5,,601072.9207,557072.3892,601072.2234,557080.3588,,34.80703869
7/31/2014,,BP80#1,12,250,-160,-2.792526803,POGR,C,10.4,,4373,,601072.9207,557072.3892,601061.6444,557068.285,,34.03309153
7/31/2014,,BP80#1,17,270,-180,-3.141592654,POGR,C,10.4,,2922,,601072.9207,557072.3892,601055.9207,557072.3892,,34.03309153
7/30/2014,,BP80#1,13,298,-208,-3.630284844,POGR,C,10.4,,1476.5,,601072.9207,557072.3892,601061.4424,557078.4923,,34.03309153
7/30/2014,,BP80#1,15.5,351,-261,-4.555309348,POGR,C,10.4,,1491.5,,601072.9207,557072.3892,601070.4959,557087.6984,,34.03309153
7/31/2014,,BP80#1,16.5,117,-27,-0.471238898,POGR,C,10.3,,4398,,601072.9207,557072.3892,601087.6223,557064.8984,,33.26912446
7/31/2014,,BP80#1,3.5,275,-185,-3.228859116,POGR,C,10.3,,4376,,601072.9207,557072.3892,601069.434,557072.6943,,33.26912446
7/30/2014,,BP80#1,13.5,4,86,1.500983157,POGR,C,10.1,,1268.5,,601072.9207,557072.3892,601073.8624,557085.8563,,31.77099566
7/31/2014,,BP80#1,18,37,53,0.925024504,POGR,C,10.1,,3127,,601072.9207,557072.3892,601083.7534,557086.7646,,31.77099566
7/31/2014,,BP80#1,3.5,170,-80,-1.396263402,POGR,C,10.1,,1091.5,,601072.9207,557072.3892,601073.5285,557068.9424,,31.77099566
7/30/2014,,BP80#1,6,290,-200,-3.490658504,POGR,C,10.1,,1026.5,,601072.9207,557072.3892,601067.2825,557074.4413,,31.77099566
7/30/2014,,BP80#1,14,356,-266,-4.64257581,POGR,C,10.1,,1489.5,,601072.9207,557072.3892,601071.9441,557086.3551,,31.77099566
7/31/2014,,BP80#1,9,157,-67,-1.169370599,POGR,C,10,,1202.5,,601072.9207,557072.3892,601076.4373,557064.1047,,31.03676594
7/31/2014,,BP80#1,3,202,-112,-1.954768762,POGR,C,10,,3309,,601072.9207,557072.3892,601071.7969,557069.6077,,31.03676594
7/31/2014,,BP80#1,16,279,-189,-3.298672286,POGR,C,10,,4357,,601072.9207,557072.3892,601057.1177,557074.8922,,31.03676594
7/31/2014,,BP80#1,13,283,-193,-3.368485456,POGR,C,9.9,,4361,,601072.9207,557072.3892,601060.2539,557075.3136,,30.31238033
7/30/2014,,BP80#1,15,312,-222,-3.874630939,POGR,C,9.9,,1266.5,,601072.9207,557072.3892,601061.7735,557082.4262,,30.31238033
7/30/2014,,BP80#1,10,304,-214,-3.735004599,POGR,C,9.8,,1043.5,,601072.9207,557072.3892,601064.6303,557077.9811,,29.59780426
7/31/2014,,BP80#1,16,157,-67,-1.169370599,POGR,C,9.7,,1412.5,,601072.9207,557072.3892,601079.1724,557057.6611,,28.89300297
7/31/2014,,BP80#1,17.5,233,-143,-2.49582083,POGR,C,9.7,,3914,,601072.9207,557072.3892,601058.9446,557061.8574,,28.89300297
7/31/2014,,BP80#1,10,174,-84,-1.466076572,POGR,C,9.6,,1362.5,,601072.9207,557072.3892,601073.966,557062.444,,28.19794145
7/31/2014,,BP80#1,10,191,-101,-1.762782545,POGR,C,9.6,,4382,,601072.9207,557072.3892,601071.0126,557062.5729,,28.19794145
7/31/2014,,BP80#1,6,205,-115,-2.00712864,POGR,C,9.6,,3198,,601072.9207,557072.3892,601070.385,557066.9514,,28.19794145
7/31/2014,,BP80#1,14,278,-188,-3.281218994,POGR,C,9.6,,2907,,601072.9207,557072.3892,601059.0569,557074.3376,,28.19794145
7/31/2014,,BP80#1,11.5,281,-191,-3.333578871,POGR,C,9.6,,2910,,601072.9207,557072.3892,601061.632,557074.5835,,28.19794145
7/31/2014,,BP80#1,16,197,-107,-1.8675023,POGR,C,9.5,,3902,,601072.9207,557072.3892,601068.2427,557057.0883,,27.51258446
7/31/2014,,BP80#1,14.5,234,-144,-2.513274123,POGR,C,9.5,,2798,,601072.9207,557072.3892,601061.1899,557063.8663,,27.51258446
