Sort,Plot,Outside_historic_plot,Measure_year,Date,Origin_year,Stand_year,Common_name,Species_code,Old_tag,LTREB_tag,DBH_cm,As_class,AGB_kg,Height_stem,Height_dead,Distance,Azimuth,Status,Notes
197,BS34A,NA,1939,NA,1879,60,Acer saccharum,ACSA,269,NA,4.3,NA,5.2,NA,NA,NA,NA,NA,NA
198,BS34A,NA,1939,NA,1879,60,Acer saccharum,ACSA,283,NA,4.3,NA,5.2,NA,NA,NA,NA,NA,NA
199,BS34A,NA,1939,NA,1879,60,Acer saccharum,ACSA,361,NA,4.3,NA,5.2,NA,NA,NA,NA,NA,NA
200,BS34A,NA,1939,NA,1879,60,Acer saccharum,ACSA,391,NA,4.3,NA,5.2,NA,NA,NA,NA,NA,NA
201,BS34A,NA,1939,NA,1879,60,Acer saccharum,ACSA,398,NA,4.3,NA,5.2,NA,NA,NA,NA,NA,NA
202,BS34A,NA,1939,NA,1879,60,Acer saccharum,ACSA,433,NA,4.3,NA,5.2,NA,NA,NA,NA,NA,NA
203,BS34A,NA,1939,NA,1879,60,Acer saccharum,ACSA,451,NA,4.3,NA,5.2,NA,NA,NA,NA,NA,NA
204,BS34A,NA,1939,NA,1879,60,Acer saccharum,ACSA,455,NA,4.3,NA,5.2,NA,NA,NA,NA,NA,NA
205,BS34A,NA,1939,NA,1879,60,Acer saccharum,ACSA,482,NA,4.3,NA,5.2,NA,NA,NA,NA,NA,NA
206,BS34A,NA,1939,NA,1879,60,Acer saccharum,ACSA,515,NA,4.3,NA,5.2,NA,NA,NA,NA,NA,NA
207,BS34A,NA,1939,NA,1879,60,Acer saccharum,ACSA,522,NA,4.3,NA,5.2,NA,NA,NA,NA,NA,NA
208,BS34A,NA,1939,NA,1879,60,Acer saccharum,ACSA,530,NA,4.3,NA,5.2,NA,NA,NA,NA,NA,NA
209,BS34A,NA,1944,NA,1879,65,Acer saccharum,ACSA,130,NA,4.3,NA,5.2,NA,NA,NA,NA,NA,NA
210,BS34A,NA,1944,NA,1879,65,Acer saccharum,ACSA,302,NA,4.3,NA,5.2,NA,NA,NA,NA,NA,NA
211,BS34A,NA,1944,NA,1879,65,Acer saccharum,ACSA,313,NA,4.3,NA,5.2,NA,NA,NA,NA,NA,NA
212,BS34A,NA,1944,NA,1879,65,Acer saccharum,ACSA,360,NA,4.3,NA,5.2,NA,NA,NA,NA,NA,NA
213,BS34A,NA,1944,NA,1879,65,Acer saccharum,ACSA,376,NA,4.3,NA,5.2,NA,NA,NA,NA,NA,NA
214,BS34A,NA,1944,NA,1879,65,Acer saccharum,ACSA,441,NA,4.3,NA,5.2,NA,NA,NA,NA,NA,NA
215,BS34A,NA,1944,NA,1879,65,Acer saccharum,ACSA,482,NA,4.3,NA,5.2,NA,NA,NA,NA,NA,NA
216,BS34A,NA,1944,NA,1879,65,Acer saccharum,ACSA,486,NA,4.3,NA,5.2,NA,NA,NA,NA,NA,NA
217,BS34A,NA,1944,NA,1879,65,Acer saccharum,ACSA,642,NA,4.3,NA,5.2,NA,NA,NA,NA,NA,NA
218,BS34A,NA,1949,NA,1879,70,Acer saccharum,ACSA,313,NA,4.3,NA,5.2,NA,NA,NA,NA,NA,NA
219,BS34A,NA,1949,NA,1879,70,Acer saccharum,ACSA,441,NA,4.3,NA,5.2,NA,NA,NA,NA,NA,NA
220,BS34A,NA,1949,NA,1879,70,Acer saccharum,ACSA,467,NA,4.3,NA,5.2,NA,NA,NA,NA,NA,NA
221,BS34A,NA,1949,NA,1879,70,Acer saccharum,ACSA,486,NA,4.3,NA,5.2,NA,NA,NA,NA,NA,NA
222,BS34A,NA,1954,NA,1879,75,Acer saccharum,ACSA,130,NA,4.3,NA,5.2,NA,NA,NA,NA,NA,NA
223,BS34A,NA,1954,NA,1879,75,Acer saccharum,ACSA,141,NA,4.3,NA,5.2,NA,NA,NA,NA,NA,NA
224,BS34A,NA,1954,NA,1879,75,Acer saccharum,ACSA,304,NA,4.3,NA,5.2,NA,NA,NA,NA,NA,NA
225,BS34A,NA,1954,NA,1879,75,Acer saccharum,ACSA,467,NA,4.3,NA,5.2,NA,NA,NA,NA,NA,NA
226,BS34A,NA,1954,NA,1879,75,Acer saccharum,ACSA,486,NA,4.3,NA,5.2,NA,NA,NA,NA,NA,NA
227,BS34A,NA,1982,NA,1879,103,Acer saccharum,ACSA,40A,NA,4.3,NA,5.2,NA,NA,NA,NA,NA,NA
228,BS34A,NA,1982,NA,1879,103,Acer saccharum,ACSA,73B,NA,4.3,NA,5.2,NA,NA,NA,NA,NA,NA
229,BS34A,NA,1982,NA,1879,103,Acer saccharum,ACSA,87Y,NA,4.3,NA,5.2,NA,NA,NA,NA,NA,NA
230,BS34A,NA,1982,NA,1879,103,Acer saccharum,ACSA,100A,NA,4.3,NA,5.2,NA,NA,NA,NA,NA,NA
231,BS34A,NA,1982,NA,1879,103,Acer saccharum,ACSA,125A,NA,4.3,NA,5.2,NA,NA,NA,NA,NA,NA
232,BS34A,NA,1982,NA,1879,103,Acer saccharum,ACSA,173B,NA,4.3,NA,5.2,NA,NA,NA,NA,NA,NA
233,BS34A,NA,1982,NA,1879,103,Acer saccharum,ACSA,199A,NA,4.3,NA,5.2,NA,NA,NA,NA,NA,NA
234,BS34A,NA,1982,NA,1879,103,Acer saccharum,ACSA,247A,NA,4.3,NA,5.2,NA,NA,NA,NA,NA,NA
235,BS34A,NA,1982,NA,1879,103,Acer saccharum,ACSA,249A,NA,4.3,NA,5.2,NA,NA,NA,NA,NA,NA
236,BS34A,NA,1982,NA,1879,103,Acer saccharum,ACSA,290B,NA,4.3,NA,5.2,NA,NA,NA,NA,NA,NA
237,BS34A,NA,1982,NA,1879,103,Acer saccharum,ACSA,290C,NA,4.3,NA,5.2,NA,NA,NA,NA,NA,NA
238,BS34A,NA,1982,NA,1879,103,Acer saccharum,ACSA,409B,NA,4.3,NA,5.2,NA,NA,NA,NA,NA,NA
239,BS34A,NA,1982,NA,1879,103,Acer saccharum,ACSA,547A,NA,4.3,NA,5.2,NA,NA,NA,NA,NA,NA
240,BS34A,NA,1982,NA,1879,103,Acer saccharum,ACSA,581A,NA,4.3,NA,5.2,NA,NA,NA,NA,NA,NA
241,BS34A,NA,1982,NA,1879,103,Acer saccharum,ACSA,605B,NA,4.3,NA,5.2,NA,NA,NA,NA,NA,NA
242,BS34A,NA,1982,NA,1879,103,Acer saccharum,ACSA,612A,NA,4.3,NA,5.2,NA,NA,NA,NA,NA,NA
243,BS34A,NA,1934,NA,1879,55,Acer saccharum,ACSA,15,NA,4.6,NA,6,NA,NA,NA,NA,NA,NA
244,BS34A,NA,1934,NA,1879,55,Acer saccharum,ACSA,39,NA,4.6,NA,6,NA,NA,NA,NA,NA,NA
245,BS34A,NA,1934,NA,1879,55,Acer saccharum,ACSA,117,NA,4.6,NA,6,NA,NA,NA,NA,NA,NA
246,BS34A,NA,1934,NA,1879,55,Acer saccharum,ACSA,140,NA,4.6,NA,6,NA,NA,NA,NA,NA,NA
247,BS34A,NA,1934,NA,1879,55,Acer saccharum,ACSA,160,NA,4.6,NA,6,NA,NA,NA,NA,NA,NA
248,BS34A,NA,1934,NA,1879,55,Acer saccharum,ACSA,181,NA,4.6,NA,6,NA,NA,NA,NA,NA,NA
249,BS34A,NA,1934,NA,1879,55,Acer saccharum,ACSA,182,NA,4.6,NA,6,NA,NA,NA,NA,NA,NA
250,BS34A,NA,1934,NA,1879,55,Acer saccharum,ACSA,211,NA,4.6,NA,6,NA,NA,NA,NA,NA,NA
251,BS34A,NA,1934,NA,1879,55,Acer saccharum,ACSA,239,NA,4.6,NA,6,NA,NA,NA,NA,NA,NA
252,BS34A,NA,1934,NA,1879,55,Acer saccharum,ACSA,244,NA,4.6,NA,6,NA,NA,NA,NA,NA,NA
253,BS34A,NA,1934,NA,1879,55,Acer saccharum,ACSA,298,NA,4.6,NA,6,NA,NA,NA,NA,NA,NA
254,BS34A,NA,1934,NA,1879,55,Acer saccharum,ACSA,305,NA,4.6,NA,6,NA,NA,NA,NA,NA,NA
255,BS34A,NA,1934,NA,1879,55,Acer saccharum,ACSA,311,NA,4.6,NA,6,NA,NA,NA,NA,NA,NA
256,BS34A,NA,1934,NA,1879,55,Acer saccharum,ACSA,317,NA,4.6,NA,6,NA,NA,NA,NA,NA,NA
257,BS34A,NA,1934,NA,1879,55,Acer saccharum,ACSA,355,NA,4.6,NA,6,NA,NA,NA,NA,NA,NA
258,BS34A,NA,1934,NA,1879,55,Acer saccharum,ACSA,440,NA,4.6,NA,6,NA,NA,NA,NA,NA,NA
259,BS34A,NA,1934,NA,1879,55,Acer saccharum,ACSA,457,NA,4.6,NA,6,NA,NA,NA,NA,NA,NA
260,BS34A,NA,1934,NA,1879,55,Acer saccharum,ACSA,484,NA,4.6,NA,6,NA,NA,NA,NA,NA,NA
261,BS34A,NA,1934,NA,1879,55,Acer saccharum,ACSA,508,NA,4.6,NA,6,NA,NA,NA,NA,NA,NA
262,BS34A,NA,1934,NA,1879,55,Acer saccharum,ACSA,539,NA,4.6,NA,6,NA,NA,NA,NA,NA,NA
263,BS34A,NA,1934,NA,1879,55,Acer saccharum,ACSA,547,NA,4.6,NA,6,NA,NA,NA,NA,NA,NA
264,BS34A,NA,1934,NA,1879,55,Acer saccharum,ACSA,556,NA,4.6,NA,6,NA,NA,NA,NA,NA,NA
265,BS34A,NA,1934,NA,1879,55,Acer saccharum,ACSA,616,NA,4.6,NA,6,NA,NA,NA,NA,NA,NA
266,BS34A,NA,1934,NA,1879,55,Acer saccharum,ACSA,622,NA,4.6,NA,6,NA,NA,NA,NA,NA,NA
267,BS34A,NA,1939,NA,1879,60,Acer saccharum,ACSA,4,NA,4.6,NA,6,NA,NA,NA,NA,NA,NA
268,BS34A,NA,1939,NA,1879,60,Acer saccharum,ACSA,22,NA,4.6,NA,6,NA,NA,NA,NA,NA,NA
269,BS34A,NA,1939,NA,1879,60,Acer saccharum,ACSA,67,NA,4.6,NA,6,NA,NA,NA,NA,NA,NA
270,BS34A,NA,1939,NA,1879,60,Acer saccharum,ACSA,114,NA,4.6,NA,6,NA,NA,NA,NA,NA,NA
271,BS34A,NA,1939,NA,1879,60,Acer saccharum,ACSA,122,NA,4.6,NA,6,NA,NA,NA,NA,NA,NA
272,BS34A,NA,1939,NA,1879,60,Acer saccharum,ACSA,126,NA,4.6,NA,6,NA,NA,NA,NA,NA,NA
273,BS34A,NA,1939,NA,1879,60,Acer saccharum,ACSA,127,NA,4.6,NA,6,NA,NA,NA,NA,NA,NA
274,BS34A,NA,1939,NA,1879,60,Acer saccharum,ACSA,128,NA,4.6,NA,6,NA,NA,NA,NA,NA,NA
275,BS34A,NA,1939,NA,1879,60,Acer saccharum,ACSA,137,NA,4.6,NA,6,NA,NA,NA,NA,NA,NA
276,BS34A,NA,1939,NA,1879,60,Acer saccharum,ACSA,192,NA,4.6,NA,6,NA,NA,NA,NA,NA,NA
277,BS34A,NA,1939,NA,1879,60,Acer saccharum,ACSA,216,NA,4.6,NA,6,NA,NA,NA,NA,NA,NA
278,BS34A,NA,1939,NA,1879,60,Acer saccharum,ACSA,226,NA,4.6,NA,6,NA,NA,NA,NA,NA,NA
279,BS34A,NA,1939,NA,1879,60,Acer saccharum,ACSA,253,NA,4.6,NA,6,NA,NA,NA,NA,NA,NA
280,BS34A,NA,1939,NA,1879,60,Acer saccharum,ACSA,350,NA,4.6,NA,6,NA,NA,NA,NA,NA,NA
281,BS34A,NA,1939,NA,1879,60,Acer saccharum,ACSA,355,NA,4.6,NA,6,NA,NA,NA,NA,NA,NA
282,BS34A,NA,1939,NA,1879,60,Acer saccharum,ACSA,362,NA,4.6,NA,6,NA,NA,NA,NA,NA,NA
283,BS34A,NA,1939,NA,1879,60,Acer saccharum,ACSA,408,NA,4.6,NA,6,NA,NA,NA,NA,NA,NA
284,BS34A,NA,1939,NA,1879,60,Acer saccharum,ACSA,425,NA,4.6,NA,6,NA,NA,NA,NA,NA,NA
285,BS34A,NA,1939,NA,1879,60,Acer saccharum,ACSA,429,NA,4.6,NA,6,NA,NA,NA,NA,NA,NA
286,BS34A,NA,1939,NA,1879,60,Acer saccharum,ACSA,436,NA,4.6,NA,6,NA,NA,NA,NA,NA,NA
287,BS34A,NA,1939,NA,1879,60,Acer saccharum,ACSA,457,NA,4.6,NA,6,NA,NA,NA,NA,NA,NA
288,BS34A,NA,1939,NA,1879,60,Acer saccharum,ACSA,483,NA,4.6,NA,6,NA,NA,NA,NA,NA,NA
289,BS34A,NA,1939,NA,1879,60,Acer saccharum,ACSA,487,NA,4.6,NA,6,NA,NA,NA,NA,NA,NA
290,BS34A,NA,1939,NA,1879,60,Acer saccharum,ACSA,499,NA,4.6,NA,6,NA,NA,NA,NA,NA,NA
291,BS34A,NA,1939,NA,1879,60,Acer saccharum,ACSA,521,NA,4.6,NA,6,NA,NA,NA,NA,NA,NA
292,BS34A,NA,1939,NA,1879,60,Acer saccharum,ACSA,554,NA,4.6,NA,6,NA,NA,NA,NA,NA,NA
293,BS34A,NA,1939,NA,1879,60,Acer saccharum,ACSA,566,NA,4.6,NA,6,NA,NA,NA,NA,NA,NA
294,BS34A,NA,1944,NA,1879,65,Acer saccharum,ACSA,27,NA,4.6,NA,6,NA,NA,NA,NA,NA,NA
295,BS34A,NA,1944,NA,1879,65,Acer saccharum,ACSA,126,NA,4.6,NA,6,NA,NA,NA,NA,NA,NA
296,BS34A,NA,1944,NA,1879,65,Acer saccharum,ACSA,127,NA,4.6,NA,6,NA,NA,NA,NA,NA,NA
297,BS34A,NA,1944,NA,1879,65,Acer saccharum,ACSA,138,NA,4.6,NA,6,NA,NA,NA,NA,NA,NA
298,BS34A,NA,1944,NA,1879,65,Acer saccharum,ACSA,178,NA,4.6,NA,6,NA,NA,NA,NA,NA,NA
299,BS34A,NA,1944,NA,1879,65,Acer saccharum,ACSA,219,NA,4.6,NA,6,NA,NA,NA,NA,NA,NA
300,BS34A,NA,1944,NA,1879,65,Acer saccharum,ACSA,220,NA,4.6,NA,6,NA,NA,NA,NA,NA,NA
301,BS34A,NA,1944,NA,1879,65,Acer saccharum,ACSA,246,NA,4.6,NA,6,NA,NA,NA,NA,NA,NA
302,BS34A,NA,1944,NA,1879,65,Acer saccharum,ACSA,265,NA,4.6,NA,6,NA,NA,NA,NA,NA,NA
303,BS34A,NA,1944,NA,1879,65,Acer saccharum,ACSA,269,NA,4.6,NA,6,NA,NA,NA,NA,NA,NA
304,BS34A,NA,1944,NA,1879,65,Acer saccharum,ACSA,304,NA,4.6,NA,6,NA,NA,NA,NA,NA,NA
305,BS34A,NA,1944,NA,1879,65,Acer saccharum,ACSA,361,NA,4.6,NA,6,NA,NA,NA,NA,NA,NA
306,BS34A,NA,1944,NA,1879,65,Acer saccharum,ACSA,455,NA,4.6,NA,6,NA,NA,NA,NA,NA,NA
307,BS34A,NA,1944,NA,1879,65,Acer saccharum,ACSA,463,NA,4.6,NA,6,NA,NA,NA,NA,NA,NA
308,BS34A,NA,1944,NA,1879,65,Acer saccharum,ACSA,506,NA,4.6,NA,6,NA,NA,NA,NA,NA,NA
309,BS34A,NA,1944,NA,1879,65,Acer saccharum,ACSA,522,NA,4.6,NA,6,NA,NA,NA,NA,NA,NA
310,BS34A,NA,1944,NA,1879,65,Acer saccharum,ACSA,549,NA,4.6,NA,6,NA,NA,NA,NA,NA,NA
311,BS34A,NA,1944,NA,1879,65,Acer saccharum,ACSA,606,NA,4.6,NA,6,NA,NA,NA,NA,NA,NA
312,BS34A,NA,1944,NA,1879,65,Acer saccharum,ACSA,641,NA,4.6,NA,6,NA,NA,NA,NA,NA,NA
313,BS34A,NA,1944,NA,1879,65,Acer saccharum,ACSA,649,NA,4.6,NA,6,NA,NA,NA,NA,NA,NA
314,BS34A,NA,1949,NA,1879,70,Acer saccharum,ACSA,130,NA,4.6,NA,6,NA,NA,NA,NA,NA,NA
315,BS34A,NA,1949,NA,1879,70,Acer saccharum,ACSA,269,NA,4.6,NA,6,NA,NA,NA,NA,NA,NA
316,BS34A,NA,1949,NA,1879,70,Acer saccharum,ACSA,302,NA,4.6,NA,6,NA,NA,NA,NA,NA,NA
317,BS34A,NA,1949,NA,1879,70,Acer saccharum,ACSA,304,NA,4.6,NA,6,NA,NA,NA,NA,NA,NA
318,BS34A,NA,1949,NA,1879,70,Acer saccharum,ACSA,360,NA,4.6,NA,6,NA,NA,NA,NA,NA,NA
319,BS34A,NA,1949,NA,1879,70,Acer saccharum,ACSA,376,NA,4.6,NA,6,NA,NA,NA,NA,NA,NA
320,BS34A,NA,1949,NA,1879,70,Acer saccharum,ACSA,455,NA,4.6,NA,6,NA,NA,NA,NA,NA,NA
321,BS34A,NA,1954,NA,1879,75,Acer saccharum,ACSA,127,NA,4.6,NA,6,NA,NA,NA,NA,NA,NA
322,BS34A,NA,1954,NA,1879,75,Acer saccharum,ACSA,246,NA,4.6,NA,6,NA,NA,NA,NA,NA,NA
323,BS34A,NA,1954,NA,1879,75,Acer saccharum,ACSA,302,NA,4.6,NA,6,NA,NA,NA,NA,NA,NA
324,BS34A,NA,1954,NA,1879,75,Acer saccharum,ACSA,441,NA,4.6,NA,6,NA,NA,NA,NA,NA,NA
325,BS34A,NA,1954,NA,1879,75,Acer saccharum,ACSA,455,NA,4.6,NA,6,NA,NA,NA,NA,NA,NA
326,BS34A,NA,1982,NA,1879,103,Acer saccharum,ACSA,113A,NA,4.6,NA,6,NA,NA,NA,NA,NA,NA
327,BS34A,NA,1982,NA,1879,103,Acer saccharum,ACSA,176C,NA,4.6,NA,6,NA,NA,NA,NA,NA,NA
328,BS34A,NA,1982,NA,1879,103,Acer saccharum,ACSA,186C,NA,4.6,NA,6,NA,NA,NA,NA,NA,NA
329,BS34A,NA,1982,NA,1879,103,Acer saccharum,ACSA,301A,NA,4.6,NA,6,NA,NA,NA,NA,NA,NA
330,BS34A,NA,1982,NA,1879,103,Acer saccharum,ACSA,420A,NA,4.6,NA,6,NA,NA,NA,NA,NA,NA
331,BS34A,NA,1982,NA,1879,103,Acer saccharum,ACSA,456B,NA,4.6,NA,6,NA,NA,NA,NA,NA,NA
332,BS34A,NA,1982,NA,1879,103,Acer saccharum,ACSA,458A    458B,NA,4.6,NA,6,NA,NA,NA,NA,NA,NA
333,BS34A,NA,1982,NA,1879,103,Acer saccharum,ACSA,517A,NA,4.6,NA,6,NA,NA,NA,NA,NA,NA
334,BS34A,NA,1982,NA,1879,103,Acer saccharum,ACSA,597C,NA,4.6,NA,6,NA,NA,NA,NA,NA,NA
335,BS34A,NA,1982,NA,1879,103,Acer saccharum,ACSA,609D,NA,4.6,NA,6,NA,NA,NA,NA,NA,NA
336,BS34A,NA,1982,NA,1879,103,Acer saccharum,ACSA,623E,NA,4.6,NA,6,NA,NA,NA,NA,NA,NA
337,BS34A,NA,1982,NA,1879,103,Acer saccharum,ACSA,627A,NA,4.6,NA,6,NA,NA,NA,NA,NA,NA
338,BS34A,NA,1934,NA,1879,55,Acer saccharum,ACSA,30,NA,4.8,NA,6.8,NA,NA,NA,NA,NA,NA
339,BS34A,NA,1934,NA,1879,55,Acer saccharum,ACSA,71,NA,4.8,NA,6.8,NA,NA,NA,NA,NA,NA
340,BS34A,NA,1934,NA,1879,55,Acer saccharum,ACSA,77,NA,4.8,NA,6.8,NA,NA,NA,NA,NA,NA
341,BS34A,NA,1934,NA,1879,55,Acer saccharum,ACSA,124,NA,4.8,NA,6.8,NA,NA,NA,NA,NA,NA
342,BS34A,NA,1934,NA,1879,55,Acer saccharum,ACSA,135,NA,4.8,NA,6.8,NA,NA,NA,NA,NA,NA
343,BS34A,NA,1934,NA,1879,55,Acer saccharum,ACSA,179,NA,4.8,NA,6.8,NA,NA,NA,NA,NA,NA
344,BS34A,NA,1934,NA,1879,55,Acer saccharum,ACSA,250,NA,4.8,NA,6.8,NA,NA,NA,NA,NA,NA
345,BS34A,NA,1934,NA,1879,55,Acer saccharum,ACSA,273,NA,4.8,NA,6.8,NA,NA,NA,NA,NA,NA
346,BS34A,NA,1934,NA,1879,55,Acer saccharum,ACSA,339,NA,4.8,NA,6.8,NA,NA,NA,NA,NA,NA
347,BS34A,NA,1934,NA,1879,55,Acer saccharum,ACSA,365,NA,4.8,NA,6.8,NA,NA,NA,NA,NA,NA
348,BS34A,NA,1934,NA,1879,55,Acer saccharum,ACSA,406,NA,4.8,NA,6.8,NA,NA,NA,NA,NA,NA
349,BS34A,NA,1934,NA,1879,55,Acer saccharum,ACSA,410,NA,4.8,NA,6.8,NA,NA,NA,NA,NA,NA
350,BS34A,NA,1934,NA,1879,55,Acer saccharum,ACSA,437,NA,4.8,NA,6.8,NA,NA,NA,NA,NA,NA
351,BS34A,NA,1934,NA,1879,55,Acer saccharum,ACSA,438,NA,4.8,NA,6.8,NA,NA,NA,NA,NA,NA
352,BS34A,NA,1934,NA,1879,55,Acer saccharum,ACSA,449,NA,4.8,NA,6.8,NA,NA,NA,NA,NA,NA
353,BS34A,NA,1934,NA,1879,55,Acer saccharum,ACSA,479,NA,4.8,NA,6.8,NA,NA,NA,NA,NA,NA
354,BS34A,NA,1934,NA,1879,55,Acer saccharum,ACSA,485,NA,4.8,NA,6.8,NA,NA,NA,NA,NA,NA
355,BS34A,NA,1934,NA,1879,55,Acer saccharum,ACSA,489,NA,4.8,NA,6.8,NA,NA,NA,NA,NA,NA
356,BS34A,NA,1934,NA,1879,55,Acer saccharum,ACSA,496,NA,4.8,NA,6.8,NA,NA,NA,NA,NA,NA
357,BS34A,NA,1934,NA,1879,55,Acer saccharum,ACSA,502,NA,4.8,NA,6.8,NA,NA,NA,NA,NA,NA
358,BS34A,NA,1934,NA,1879,55,Acer saccharum,ACSA,582,NA,4.8,NA,6.8,NA,NA,NA,NA,NA,NA
359,BS34A,NA,1939,NA,1879,60,Acer saccharum,ACSA,15,NA,4.8,NA,6.8,NA,NA,NA,NA,NA,NA
360,BS34A,NA,1939,NA,1879,60,Acer saccharum,ACSA,98,NA,4.8,NA,6.8,NA,NA,NA,NA,NA,NA
361,BS34A,NA,1939,NA,1879,60,Acer saccharum,ACSA,120,NA,4.8,NA,6.8,NA,NA,NA,NA,NA,NA
362,BS34A,NA,1939,NA,1879,60,Acer saccharum,ACSA,131,NA,4.8,NA,6.8,NA,NA,NA,NA,NA,NA
363,BS34A,NA,1939,NA,1879,60,Acer saccharum,ACSA,140,NA,4.8,NA,6.8,NA,NA,NA,NA,NA,NA
364,BS34A,NA,1939,NA,1879,60,Acer saccharum,ACSA,160,NA,4.8,NA,6.8,NA,NA,NA,NA,NA,NA
365,BS34A,NA,1939,NA,1879,60,Acer saccharum,ACSA,181,NA,4.8,NA,6.8,NA,NA,NA,NA,NA,NA
366,BS34A,NA,1939,NA,1879,60,Acer saccharum,ACSA,234,NA,4.8,NA,6.8,NA,NA,NA,NA,NA,NA
367,BS34A,NA,1939,NA,1879,60,Acer saccharum,ACSA,250,NA,4.8,NA,6.8,NA,NA,NA,NA,NA,NA
368,BS34A,NA,1939,NA,1879,60,Acer saccharum,ACSA,438,NA,4.8,NA,6.8,NA,NA,NA,NA,NA,NA
369,BS34A,NA,1939,NA,1879,60,Acer saccharum,ACSA,459,NA,4.8,NA,6.8,NA,NA,NA,NA,NA,NA
370,BS34A,NA,1939,NA,1879,60,Acer saccharum,ACSA,484,NA,4.8,NA,6.8,NA,NA,NA,NA,NA,NA
371,BS34A,NA,1939,NA,1879,60,Acer saccharum,ACSA,500,NA,4.8,NA,6.8,NA,NA,NA,NA,NA,NA
372,BS34A,NA,1939,NA,1879,60,Acer saccharum,ACSA,502,NA,4.8,NA,6.8,NA,NA,NA,NA,NA,NA
373,BS34A,NA,1939,NA,1879,60,Acer saccharum,ACSA,504,NA,4.8,NA,6.8,NA,NA,NA,NA,NA,NA
374,BS34A,NA,1939,NA,1879,60,Acer saccharum,ACSA,546,NA,4.8,NA,6.8,NA,NA,NA,NA,NA,NA
375,BS34A,NA,1939,NA,1879,60,Acer saccharum,ACSA,555,NA,4.8,NA,6.8,NA,NA,NA,NA,NA,NA
376,BS34A,NA,1939,NA,1879,60,Acer saccharum,ACSA,574,NA,4.8,NA,6.8,NA,NA,NA,NA,NA,NA
377,BS34A,NA,1939,NA,1879,60,Acer saccharum,ACSA,582,NA,4.8,NA,6.8,NA,NA,NA,NA,NA,NA
378,BS34A,NA,1939,NA,1879,60,Acer saccharum,ACSA,616,NA,4.8,NA,6.8,NA,NA,NA,NA,NA,NA
379,BS34A,NA,1944,NA,1879,65,Acer saccharum,ACSA,4,NA,4.8,NA,6.8,NA,NA,NA,NA,NA,NA
380,BS34A,NA,1944,NA,1879,65,Acer saccharum,ACSA,22,NA,4.8,NA,6.8,NA,NA,NA,NA,NA,NA
381,BS34A,NA,1944,NA,1879,65,Acer saccharum,ACSA,90,NA,4.8,NA,6.8,NA,NA,NA,NA,NA,NA
382,BS34A,NA,1944,NA,1879,65,Acer saccharum,ACSA,128,NA,4.8,NA,6.8,NA,NA,NA,NA,NA,NA
383,BS34A,NA,1944,NA,1879,65,Acer saccharum,ACSA,160,NA,4.8,NA,6.8,NA,NA,NA,NA,NA,NA
384,BS34A,NA,1944,NA,1879,65,Acer saccharum,ACSA,184,NA,4.8,NA,6.8,NA,NA,NA,NA,NA,NA
385,BS34A,NA,1944,NA,1879,65,Acer saccharum,ACSA,247,NA,4.8,NA,6.8,NA,NA,NA,NA,NA,NA
386,BS34A,NA,1944,NA,1879,65,Acer saccharum,ACSA,253,NA,4.8,NA,6.8,NA,NA,NA,NA,NA,NA
387,BS34A,NA,1944,NA,1879,65,Acer saccharum,ACSA,283,NA,4.8,NA,6.8,NA,NA,NA,NA,NA,NA
388,BS34A,NA,1944,NA,1879,65,Acer saccharum,ACSA,391,NA,4.8,NA,6.8,NA,NA,NA,NA,NA,NA
389,BS34A,NA,1944,NA,1879,65,Acer saccharum,ACSA,404,NA,4.8,NA,6.8,NA,NA,NA,NA,NA,NA
390,BS34A,NA,1944,NA,1879,65,Acer saccharum,ACSA,433,NA,4.8,NA,6.8,NA,NA,NA,NA,NA,NA
391,BS34A,NA,1944,NA,1879,65,Acer saccharum,ACSA,451,NA,4.8,NA,6.8,NA,NA,NA,NA,NA,NA
392,BS34A,NA,1944,NA,1879,65,Acer saccharum,ACSA,457,NA,4.8,NA,6.8,NA,NA,NA,NA,NA,NA
393,BS34A,NA,1944,NA,1879,65,Acer saccharum,ACSA,503,NA,4.8,NA,6.8,NA,NA,NA,NA,NA,NA
394,BS34A,NA,1944,NA,1879,65,Acer saccharum,ACSA,515,NA,4.8,NA,6.8,NA,NA,NA,NA,NA,NA
395,BS34A,NA,1944,NA,1879,65,Acer saccharum,ACSA,530,NA,4.8,NA,6.8,NA,NA,NA,NA,NA,NA
396,BS34A,NA,1944,NA,1879,65,Acer saccharum,ACSA,554,NA,4.8,NA,6.8,NA,NA,NA,NA,NA,NA
397,BS34A,NA,1944,NA,1879,65,Acer saccharum,ACSA,559,NA,4.8,NA,6.8,NA,NA,NA,NA,NA,NA
398,BS34A,NA,1949,NA,1879,70,Acer saccharum,ACSA,90,NA,4.8,NA,6.8,NA,NA,NA,NA,NA,NA
399,BS34A,NA,1949,NA,1879,70,Acer saccharum,ACSA,127,NA,4.8,NA,6.8,NA,NA,NA,NA,NA,NA
400,BS34A,NA,1949,NA,1879,70,Acer saccharum,ACSA,160,NA,4.8,NA,6.8,NA,NA,NA,NA,NA,NA
401,BS34A,NA,1949,NA,1879,70,Acer saccharum,ACSA,178,NA,4.8,NA,6.8,NA,NA,NA,NA,NA,NA
402,BS34A,NA,1949,NA,1879,70,Acer saccharum,ACSA,219,NA,4.8,NA,6.8,NA,NA,NA,NA,NA,NA
