Sort,Plot,Outside_historic_plot,Measure_year,Date,Origin_year,Stand_year,Common_name,Species_code,Old_tag,LTREB_tag,DBH_cm,As_class,AGB_kg,Height_stem,Height_dead,Distance,Azimuth,Status,Notes
15157,Wells,NA,1974,NA,1920,54,Populus grandidentata,POGR,NA,NA,30.5,NA,425.8,NA,NA,NA,NA,NA,NA
15158,Wells,NA,1974,NA,1920,54,Populus grandidentata,POGR,NA,NA,30.5,NA,425.8,NA,NA,NA,NA,NA,NA
15159,Wells,NA,1974,NA,1920,54,Populus grandidentata,POGR,NA,NA,30.5,NA,425.8,NA,NA,NA,NA,NA,NA
15160,Wells,NA,1974,NA,1920,54,Populus grandidentata,POGR,NA,NA,30.5,NA,425.8,NA,NA,NA,NA,NA,NA
15161,Wells,NA,1974,NA,1920,54,Populus grandidentata,POGR,NA,NA,30.5,NA,425.8,NA,NA,NA,NA,NA,NA
15162,Wells,NA,1974,NA,1920,54,Populus grandidentata,POGR,NA,NA,30.5,NA,425.8,NA,NA,NA,NA,NA,NA
15163,Wells,NA,1974,NA,1920,54,Populus grandidentata,POGR,NA,NA,30.5,NA,425.8,NA,NA,NA,NA,NA,NA
15164,Wells,NA,1977,NA,1920,57,Populus grandidentata,POGR,NA,NA,30.5,NA,425.8,NA,NA,NA,NA,NA,NA
15165,Wells,NA,1977,NA,1920,57,Populus grandidentata,POGR,NA,NA,30.5,NA,425.8,NA,NA,NA,NA,NA,NA
15166,Wells,NA,1977,NA,1920,57,Populus grandidentata,POGR,NA,NA,30.5,NA,425.8,NA,NA,NA,NA,NA,NA
15167,Wells,NA,1977,NA,1920,57,Populus grandidentata,POGR,NA,NA,30.5,NA,425.8,NA,NA,NA,NA,NA,NA
15168,Wells,NA,1977,NA,1920,57,Populus grandidentata,POGR,NA,NA,30.5,NA,425.8,NA,NA,NA,NA,NA,NA
15169,Wells,NA,1981,NA,1920,61,Populus grandidentata,POGR,NA,NA,30.5,NA,425.8,NA,NA,NA,NA,NA,NA
15170,Wells,NA,1981,NA,1920,61,Populus grandidentata,POGR,NA,NA,30.5,NA,425.8,NA,NA,NA,NA,NA,NA
15171,Wells,NA,1981,NA,1920,61,Populus grandidentata,POGR,NA,NA,30.5,NA,425.8,NA,NA,NA,NA,NA,NA
15172,Wells,NA,1981,NA,1920,61,Populus grandidentata,POGR,NA,NA,30.5,NA,425.8,NA,NA,NA,NA,NA,NA
15173,Wells,NA,1981,NA,1920,61,Populus grandidentata,POGR,NA,NA,30.5,NA,425.8,NA,NA,NA,NA,NA,NA
15174,Wells,NA,1981,NA,1920,61,Populus grandidentata,POGR,NA,NA,30.5,NA,425.8,NA,NA,NA,NA,NA,NA
15175,Wells,NA,1981,NA,1920,61,Populus grandidentata,POGR,NA,NA,30.5,NA,425.8,NA,NA,NA,NA,NA,NA
15176,Wells,NA,1981,NA,1920,61,Populus grandidentata,POGR,NA,NA,30.5,NA,425.8,NA,NA,NA,NA,NA,NA
15177,Wells,NA,1981,NA,1920,61,Populus grandidentata,POGR,NA,NA,30.5,NA,425.8,NA,NA,NA,NA,NA,NA
15178,Wells,NA,1981,NA,1920,61,Tilia americana,TIAM,NA,NA,30.5,NA,23.6,NA,NA,NA,NA,NA,NA
15179,Wells,NA,1981,NA,1920,61,Populus tremuloides,POTR,NA,NA,30.5,NA,460.7,NA,NA,NA,NA,NA,NA
15180,Wells,NA,1977,NA,1920,57,Populus grandidentata,POGR,NA,NA,30.5,NA,424.8,NA,NA,NA,NA,NA,NA
15181,Wells,NA,1977,NA,1920,57,Populus grandidentata,POGR,NA,NA,30.5,NA,424.8,NA,NA,NA,NA,NA,NA
15182,Wells,NA,1987,NA,1920,67,Populus grandidentata,POGR,NA,NA,30.4,NA,423.2,NA,NA,NA,NA,NA,NA
15183,Wells,NA,1987,NA,1920,67,Populus tremuloides,POTR,NA,NA,30.4,NA,457.5,NA,NA,NA,NA,NA,NA
15184,Wells,NA,1987,NA,1920,67,Populus grandidentata,POGR,NA,NA,30.3,NA,419.9,NA,NA,NA,NA,NA,NA
15185,Wells,NA,1987,NA,1920,67,Populus grandidentata,POGR,NA,NA,30.3,NA,419.9,NA,NA,NA,NA,NA,NA
15186,Wells,NA,1987,NA,1920,67,Populus grandidentata,POGR,NA,NA,30.3,NA,419.9,NA,NA,NA,NA,NA,NA
15187,Wells,NA,1987,NA,1920,67,Acer saccharum,ACSA,NA,NA,30.3,NA,501.8,NA,NA,NA,NA,NA,NA
15188,Wells,NA,2e3,NA,1920,80,Acer rubrum,ACRU,NA,NA,30.3,NA,406.6,NA,NA,NA,NA,NA,NA
15189,Wells,NA,1974,NA,1920,54,Populus grandidentata,POGR,NA,NA,30.2,NA,417.6,NA,NA,NA,NA,NA,NA
15190,Wells,NA,1974,NA,1920,54,Populus grandidentata,POGR,NA,NA,30.2,NA,417.6,NA,NA,NA,NA,NA,NA
15191,Wells,NA,1974,NA,1920,54,Populus grandidentata,POGR,NA,NA,30.2,NA,417.6,NA,NA,NA,NA,NA,NA
15192,Wells,NA,1974,NA,1920,54,Populus grandidentata,POGR,NA,NA,30.2,NA,417.6,NA,NA,NA,NA,NA,NA
15193,Wells,NA,1977,NA,1920,57,Populus grandidentata,POGR,NA,NA,30.2,NA,417.6,NA,NA,NA,NA,NA,NA
15194,Wells,NA,1977,NA,1920,57,Populus grandidentata,POGR,NA,NA,30.2,NA,417.6,NA,NA,NA,NA,NA,NA
15195,Wells,NA,1977,NA,1920,57,Populus grandidentata,POGR,NA,NA,30.2,NA,417.6,NA,NA,NA,NA,NA,NA
15196,Wells,NA,1977,NA,1920,57,Populus tremuloides,POTR,NA,NA,30.2,NA,450.9,NA,NA,NA,NA,NA,NA
15197,Wells,NA,1977,NA,1920,57,Populus grandidentata,POGR,NA,NA,30.2,NA,417.6,NA,NA,NA,NA,NA,NA
15198,Wells,NA,1981,NA,1920,61,Populus grandidentata,POGR,NA,NA,30.2,NA,417.6,NA,NA,NA,NA,NA,NA
15199,Wells,NA,1981,NA,1920,61,Populus grandidentata,POGR,NA,NA,30.2,NA,417.6,NA,NA,NA,NA,NA,NA
15200,Wells,NA,1987,NA,1920,67,Populus grandidentata,POGR,NA,NA,30.2,NA,416.7,NA,NA,NA,NA,NA,NA
15201,Wells,NA,1987,NA,1920,67,Populus tremuloides,POTR,NA,NA,30.2,NA,449.7,NA,NA,NA,NA,NA,NA
15202,Wells,NA,1987,NA,1920,67,Populus tremuloides,POTR,NA,NA,30.2,NA,449.7,NA,NA,NA,NA,NA,NA
15203,Wells,NA,1977,NA,1920,57,Populus grandidentata,POGR,NA,NA,30.2,NA,416,NA,NA,NA,NA,NA,NA
15204,Wells,NA,1987,NA,1920,67,Populus grandidentata,POGR,NA,NA,30.1,NA,413.4,NA,NA,NA,NA,NA,NA
15205,Wells,NA,1987,NA,1920,67,Populus grandidentata,POGR,NA,NA,30.1,NA,413.4,NA,NA,NA,NA,NA,NA
15206,Wells,NA,1977,NA,1920,57,Populus grandidentata,POGR,NA,NA,30.1,NA,412.5,NA,NA,NA,NA,NA,NA
15207,Wells,NA,1977,NA,1920,57,Populus grandidentata,POGR,NA,NA,30.1,NA,412.5,NA,NA,NA,NA,NA,NA
15208,Wells,NA,1987,NA,1920,67,Populus grandidentata,POGR,NA,NA,30,NA,410.2,NA,NA,NA,NA,NA,NA
15209,Wells,NA,1974,NA,1920,54,Populus grandidentata,POGR,NA,NA,30,NA,409.3,NA,NA,NA,NA,NA,NA
15210,Wells,NA,1974,NA,1920,54,Populus grandidentata,POGR,NA,NA,30,NA,409.3,NA,NA,NA,NA,NA,NA
15211,Wells,NA,1974,NA,1920,54,Populus grandidentata,POGR,NA,NA,30,NA,409.3,NA,NA,NA,NA,NA,NA
15212,Wells,NA,1974,NA,1920,54,Populus grandidentata,POGR,NA,NA,30,NA,409.3,NA,NA,NA,NA,NA,NA
15213,Wells,NA,1974,NA,1920,54,Populus grandidentata,POGR,NA,NA,30,NA,409.3,NA,NA,NA,NA,NA,NA
15214,Wells,NA,1974,NA,1920,54,Populus grandidentata,POGR,NA,NA,30,NA,409.3,NA,NA,NA,NA,NA,NA
15215,Wells,NA,1974,NA,1920,54,Populus grandidentata,POGR,NA,NA,30,NA,409.3,NA,NA,NA,NA,NA,NA
15216,Wells,NA,1977,NA,1920,57,Populus grandidentata,POGR,NA,NA,30,NA,409.3,NA,NA,NA,NA,NA,NA
15217,Wells,NA,1977,NA,1920,57,Populus grandidentata,POGR,NA,NA,30,NA,409.3,NA,NA,NA,NA,NA,NA
15218,Wells,NA,1977,NA,1920,57,Populus grandidentata,POGR,NA,NA,30,NA,409.3,NA,NA,NA,NA,NA,NA
15219,Wells,NA,1977,NA,1920,57,Populus grandidentata,POGR,NA,NA,30,NA,409.3,NA,NA,NA,NA,NA,NA
15220,Wells,NA,1981,NA,1920,61,Populus grandidentata,POGR,NA,NA,30,NA,409.3,NA,NA,NA,NA,NA,NA
15221,Wells,NA,1981,NA,1920,61,Betula papyrifera,BEPA,NA,NA,30,NA,468.2,NA,NA,NA,NA,NA,NA
15222,Wells,NA,1981,NA,1920,61,Populus tremuloides,POTR,NA,NA,30,NA,440.8,NA,NA,NA,NA,NA,NA
15223,Wells,NA,1981,NA,1920,61,Acer saccharum,ACSA,NA,NA,30,NA,489.1,NA,NA,NA,NA,NA,NA
15224,Wells,NA,1987,NA,1920,67,Populus grandidentata,POGR,NA,NA,29.9,NA,407,NA,NA,NA,NA,NA,NA
15225,Wells,NA,1987,NA,1920,67,Populus grandidentata,POGR,NA,NA,29.9,NA,407,NA,NA,NA,NA,NA,NA
15226,Wells,NA,1987,NA,1920,67,Acer rubrum,ACRU,NA,NA,29.9,NA,391.9,NA,NA,NA,NA,NA,NA
15227,Wells,NA,2e3,NA,1920,80,Populus grandidentata,POGR,NA,NA,29.9,NA,407,NA,NA,NA,NA,NA,NA
15228,Wells,NA,2e3,NA,1920,80,Acer saccharum,ACSA,NA,NA,29.9,NA,486.5,NA,NA,NA,NA,NA,NA
15229,Wells,NA,1987,NA,1920,67,Populus grandidentata,POGR,NA,NA,29.8,NA,403.8,NA,NA,NA,NA,NA,NA
15230,Wells,NA,1974,NA,1920,54,Populus grandidentata,POGR,NA,NA,29.7,NA,401.3,NA,NA,NA,NA,NA,NA
15231,Wells,NA,1974,NA,1920,54,Populus grandidentata,POGR,NA,NA,29.7,NA,401.3,NA,NA,NA,NA,NA,NA
15232,Wells,NA,1977,NA,1920,57,Populus grandidentata,POGR,NA,NA,29.7,NA,401.3,NA,NA,NA,NA,NA,NA
15233,Wells,NA,1977,NA,1920,57,Populus grandidentata,POGR,NA,NA,29.7,NA,401.3,NA,NA,NA,NA,NA,NA
15234,Wells,NA,1977,NA,1920,57,Populus grandidentata,POGR,NA,NA,29.7,NA,401.3,NA,NA,NA,NA,NA,NA
15235,Wells,NA,1981,NA,1920,61,Populus grandidentata,POGR,NA,NA,29.7,NA,401.3,NA,NA,NA,NA,NA,NA
15236,Wells,NA,1981,NA,1920,61,Populus grandidentata,POGR,NA,NA,29.7,NA,401.3,NA,NA,NA,NA,NA,NA
15237,Wells,NA,1981,NA,1920,61,Populus grandidentata,POGR,NA,NA,29.7,NA,401.3,NA,NA,NA,NA,NA,NA
15238,Wells,NA,1987,NA,1920,67,Populus grandidentata,POGR,NA,NA,29.7,NA,400.6,NA,NA,NA,NA,NA,NA
15239,Wells,NA,2e3,NA,1920,80,Populus grandidentata,POGR,NA,NA,29.7,NA,400.6,NA,NA,NA,NA,NA,NA
15240,Wells,NA,1977,NA,1920,57,Populus grandidentata,POGR,NA,NA,29.7,NA,400.3,NA,NA,NA,NA,NA,NA
15241,Wells,NA,1987,NA,1920,67,Populus tremuloides,POTR,NA,NA,29.6,NA,426.6,NA,NA,NA,NA,NA,NA
15242,Wells,NA,1987,NA,1920,67,Populus grandidentata,POGR,NA,NA,29.5,NA,394.3,NA,NA,NA,NA,NA,NA
15243,Wells,NA,1987,NA,1920,67,Populus grandidentata,POGR,NA,NA,29.5,NA,394.3,NA,NA,NA,NA,NA,NA
15244,Wells,NA,2e3,NA,1920,80,Populus tremuloides,POTR,NA,NA,29.5,NA,422.9,NA,NA,NA,NA,NA,NA
15245,Wells,NA,1977,NA,1920,57,Populus grandidentata,POGR,NA,NA,29.5,NA,394,NA,NA,NA,NA,NA,NA
15246,Wells,NA,1977,NA,1920,57,Populus grandidentata,POGR,NA,NA,29.5,NA,394,NA,NA,NA,NA,NA,NA
15247,Wells,NA,1974,NA,1920,54,Populus grandidentata,POGR,NA,NA,29.5,NA,393.1,NA,NA,NA,NA,NA,NA
15248,Wells,NA,1974,NA,1920,54,Populus grandidentata,POGR,NA,NA,29.5,NA,393.1,NA,NA,NA,NA,NA,NA
15249,Wells,NA,1974,NA,1920,54,Populus grandidentata,POGR,NA,NA,29.5,NA,393.1,NA,NA,NA,NA,NA,NA
15250,Wells,NA,1974,NA,1920,54,Populus grandidentata,POGR,NA,NA,29.5,NA,393.1,NA,NA,NA,NA,NA,NA
15251,Wells,NA,1974,NA,1920,54,Populus grandidentata,POGR,NA,NA,29.5,NA,393.1,NA,NA,NA,NA,NA,NA
15252,Wells,NA,1974,NA,1920,54,Populus grandidentata,POGR,NA,NA,29.5,NA,393.1,NA,NA,NA,NA,NA,NA
15253,Wells,NA,1974,NA,1920,54,Populus grandidentata,POGR,NA,NA,29.5,NA,393.1,NA,NA,NA,NA,NA,NA
15254,Wells,NA,1977,NA,1920,57,Populus grandidentata,POGR,NA,NA,29.5,NA,393.1,NA,NA,NA,NA,NA,NA
15255,Wells,NA,1977,NA,1920,57,Populus grandidentata,POGR,NA,NA,29.5,NA,393.1,NA,NA,NA,NA,NA,NA
15256,Wells,NA,1977,NA,1920,57,Populus grandidentata,POGR,NA,NA,29.5,NA,393.1,NA,NA,NA,NA,NA,NA
15257,Wells,NA,1977,NA,1920,57,Populus grandidentata,POGR,NA,NA,29.5,NA,393.1,NA,NA,NA,NA,NA,NA
15258,Wells,NA,1977,NA,1920,57,Populus grandidentata,POGR,NA,NA,29.5,NA,393.1,NA,NA,NA,NA,NA,NA
15259,Wells,NA,1977,NA,1920,57,Populus grandidentata,POGR,NA,NA,29.5,NA,393.1,NA,NA,NA,NA,NA,NA
15260,Wells,NA,1981,NA,1920,61,Populus grandidentata,POGR,NA,NA,29.5,NA,393.1,NA,NA,NA,NA,NA,NA
15261,Wells,NA,1981,NA,1920,61,Populus grandidentata,POGR,NA,NA,29.5,NA,393.1,NA,NA,NA,NA,NA,NA
15262,Wells,NA,1981,NA,1920,61,Acer rubrum,ACRU,NA,NA,29.5,NA,376.1,NA,NA,NA,NA,NA,NA
15263,Wells,NA,1981,NA,1920,61,Populus grandidentata,POGR,NA,NA,29.5,NA,393.1,NA,NA,NA,NA,NA,NA
15264,Wells,NA,1987,NA,1920,67,Populus grandidentata,POGR,NA,NA,29.4,NA,391.2,NA,NA,NA,NA,NA,NA
15265,Wells,NA,2e3,NA,1920,80,Populus grandidentata,POGR,NA,NA,29.4,NA,391.2,NA,NA,NA,NA,NA,NA
15266,Wells,NA,2e3,NA,1920,80,Populus grandidentata,POGR,NA,NA,29.4,NA,391.2,NA,NA,NA,NA,NA,NA
15267,Wells,NA,1977,NA,1920,57,Populus grandidentata,POGR,NA,NA,29.4,NA,390.9,NA,NA,NA,NA,NA,NA
15268,Wells,NA,1987,NA,1920,67,Populus grandidentata,POGR,NA,NA,29.3,NA,388.1,NA,NA,NA,NA,NA,NA
15269,Wells,NA,2e3,NA,1920,80,Populus grandidentata,POGR,NA,NA,29.3,NA,388.1,NA,NA,NA,NA,NA,NA
15270,Wells,NA,2e3,NA,1920,80,Populus grandidentata,POGR,NA,NA,29.3,NA,388.1,NA,NA,NA,NA,NA,NA
15271,Wells,NA,1974,NA,1920,54,Populus grandidentata,POGR,NA,NA,29.2,NA,385.3,NA,NA,NA,NA,NA,NA
15272,Wells,NA,1974,NA,1920,54,Acer rubrum,ACRU,NA,NA,29.2,NA,367.3,NA,NA,NA,NA,NA,NA
15273,Wells,NA,1974,NA,1920,54,Populus grandidentata,POGR,NA,NA,29.2,NA,385.3,NA,NA,NA,NA,NA,NA
15274,Wells,NA,1974,NA,1920,54,Populus grandidentata,POGR,NA,NA,29.2,NA,385.3,NA,NA,NA,NA,NA,NA
15275,Wells,NA,1974,NA,1920,54,Populus grandidentata,POGR,NA,NA,29.2,NA,385.3,NA,NA,NA,NA,NA,NA
15276,Wells,NA,1974,NA,1920,54,Populus grandidentata,POGR,NA,NA,29.2,NA,385.3,NA,NA,NA,NA,NA,NA
15277,Wells,NA,1974,NA,1920,54,Populus grandidentata,POGR,NA,NA,29.2,NA,385.3,NA,NA,NA,NA,NA,NA
15278,Wells,NA,1974,NA,1920,54,Populus grandidentata,POGR,NA,NA,29.2,NA,385.3,NA,NA,NA,NA,NA,NA
15279,Wells,NA,1974,NA,1920,54,Populus grandidentata,POGR,NA,NA,29.2,NA,385.3,NA,NA,NA,NA,NA,NA
15280,Wells,NA,1974,NA,1920,54,Populus grandidentata,POGR,NA,NA,29.2,NA,385.3,NA,NA,NA,NA,NA,NA
15281,Wells,NA,1977,NA,1920,57,Acer rubrum,ACRU,NA,NA,29.2,NA,367.3,NA,NA,NA,NA,NA,NA
15282,Wells,NA,1977,NA,1920,57,Populus grandidentata,POGR,NA,NA,29.2,NA,385.3,NA,NA,NA,NA,NA,NA
15283,Wells,NA,1977,NA,1920,57,Populus grandidentata,POGR,NA,NA,29.2,NA,385.3,NA,NA,NA,NA,NA,NA
15284,Wells,NA,1977,NA,1920,57,Populus grandidentata,POGR,NA,NA,29.2,NA,385.3,NA,NA,NA,NA,NA,NA
15285,Wells,NA,1977,NA,1920,57,Betula papyrifera,BEPA,NA,NA,29.2,NA,435.3,NA,NA,NA,NA,NA,NA
15286,Wells,NA,1977,NA,1920,57,Populus grandidentata,POGR,NA,NA,29.2,NA,385.3,NA,NA,NA,NA,NA,NA
15287,Wells,NA,1977,NA,1920,57,Acer rubrum,ACRU,NA,NA,29.2,NA,367.3,NA,NA,NA,NA,NA,NA
15288,Wells,NA,1977,NA,1920,57,Populus grandidentata,POGR,NA,NA,29.2,NA,385.3,NA,NA,NA,NA,NA,NA
15289,Wells,NA,1981,NA,1920,61,Populus grandidentata,POGR,NA,NA,29.2,NA,385.3,NA,NA,NA,NA,NA,NA
15290,Wells,NA,1981,NA,1920,61,Populus grandidentata,POGR,NA,NA,29.2,NA,385.3,NA,NA,NA,NA,NA,NA
15291,Wells,NA,1981,NA,1920,61,Acer rubrum,ACRU,NA,NA,29.2,NA,367.3,NA,NA,NA,NA,NA,NA
15292,Wells,NA,1981,NA,1920,61,Populus tremuloides,POTR,NA,NA,29.2,NA,412,NA,NA,NA,NA,NA,NA
15293,Wells,NA,1981,NA,1920,61,Populus grandidentata,POGR,NA,NA,29.2,NA,385.3,NA,NA,NA,NA,NA,NA
15294,Wells,NA,1981,NA,1920,61,Populus grandidentata,POGR,NA,NA,29.2,NA,385.3,NA,NA,NA,NA,NA,NA
15295,Wells,NA,1987,NA,1920,67,Populus grandidentata,POGR,NA,NA,29.2,NA,385,NA,NA,NA,NA,NA,NA
15296,Wells,NA,1987,NA,1920,67,Acer rubrum,ACRU,NA,NA,29.2,NA,366.9,NA,NA,NA,NA,NA,NA
15297,Wells,NA,1987,NA,1920,67,Acer saccharum,ACSA,NA,NA,29.2,NA,460.2,NA,NA,NA,NA,NA,NA
15298,Wells,NA,1987,NA,1920,67,Populus grandidentata,POGR,NA,NA,29.1,NA,381.9,NA,NA,NA,NA,NA,NA
15299,Wells,NA,1987,NA,1920,67,Populus grandidentata,POGR,NA,NA,29.1,NA,381.9,NA,NA,NA,NA,NA,NA
15300,Wells,NA,1987,NA,1920,67,Populus grandidentata,POGR,NA,NA,29.1,NA,381.9,NA,NA,NA,NA,NA,NA
15301,Wells,NA,1987,NA,1920,67,Acer rubrum,ACRU,NA,NA,29.1,NA,363.4,NA,NA,NA,NA,NA,NA
15302,Wells,NA,1987,NA,1920,67,Populus grandidentata,POGR,NA,NA,29.1,NA,381.9,NA,NA,NA,NA,NA,NA
15303,Wells,NA,1987,NA,1920,67,Populus grandidentata,POGR,NA,NA,29.1,NA,381.9,NA,NA,NA,NA,NA,NA
15304,Wells,NA,1987,NA,1920,67,Populus grandidentata,POGR,NA,NA,29.1,NA,381.9,NA,NA,NA,NA,NA,NA
15305,Wells,NA,1987,NA,1920,67,Populus grandidentata,POGR,NA,NA,29.1,NA,381.9,NA,NA,NA,NA,NA,NA
15306,Wells,NA,2e3,NA,1920,80,Populus grandidentata,POGR,NA,NA,29.1,NA,381.9,NA,NA,NA,NA,NA,NA
15307,Wells,NA,1987,NA,1920,67,Populus grandidentata,POGR,NA,NA,29,NA,378.8,NA,NA,NA,NA,NA,NA
15308,Wells,NA,1987,NA,1920,67,Acer rubrum,ACRU,NA,NA,29,NA,360,NA,NA,NA,NA,NA,NA
15309,Wells,NA,2e3,NA,1920,80,Populus grandidentata,POGR,NA,NA,29,NA,378.8,NA,NA,NA,NA,NA,NA
15310,Wells,NA,1974,NA,1920,54,Populus grandidentata,POGR,NA,NA,29,NA,377.6,NA,NA,NA,NA,NA,NA
15311,Wells,NA,1974,NA,1920,54,Populus grandidentata,POGR,NA,NA,29,NA,377.6,NA,NA,NA,NA,NA,NA
15312,Wells,NA,1974,NA,1920,54,Populus grandidentata,POGR,NA,NA,29,NA,377.6,NA,NA,NA,NA,NA,NA
15313,Wells,NA,1974,NA,1920,54,Populus grandidentata,POGR,NA,NA,29,NA,377.6,NA,NA,NA,NA,NA,NA
15314,Wells,NA,1974,NA,1920,54,Populus grandidentata,POGR,NA,NA,29,NA,377.6,NA,NA,NA,NA,NA,NA
15315,Wells,NA,1974,NA,1920,54,Populus grandidentata,POGR,NA,NA,29,NA,377.6,NA,NA,NA,NA,NA,NA
15316,Wells,NA,1974,NA,1920,54,Populus grandidentata,POGR,NA,NA,29,NA,377.6,NA,NA,NA,NA,NA,NA
15317,Wells,NA,1974,NA,1920,54,Populus grandidentata,POGR,NA,NA,29,NA,377.6,NA,NA,NA,NA,NA,NA
15318,Wells,NA,1974,NA,1920,54,Populus grandidentata,POGR,NA,NA,29,NA,377.6,NA,NA,NA,NA,NA,NA
15319,Wells,NA,1974,NA,1920,54,Populus grandidentata,POGR,NA,NA,29,NA,377.6,NA,NA,NA,NA,NA,NA
15320,Wells,NA,1974,NA,1920,54,Populus grandidentata,POGR,NA,NA,29,NA,377.6,NA,NA,NA,NA,NA,NA
15321,Wells,NA,1981,NA,1920,61,Populus grandidentata,POGR,NA,NA,29,NA,377.6,NA,NA,NA,NA,NA,NA
15322,Wells,NA,1981,NA,1920,61,Populus grandidentata,POGR,NA,NA,29,NA,377.6,NA,NA,NA,NA,NA,NA
15323,Wells,NA,1981,NA,1920,61,Populus grandidentata,POGR,NA,NA,29,NA,377.6,NA,NA,NA,NA,NA,NA
15324,Wells,NA,1981,NA,1920,61,Populus grandidentata,POGR,NA,NA,29,NA,377.6,NA,NA,NA,NA,NA,NA
15325,Wells,NA,1981,NA,1920,61,Populus grandidentata,POGR,NA,NA,29,NA,377.6,NA,NA,NA,NA,NA,NA
15326,Wells,NA,1981,NA,1920,61,Populus tremuloides,POTR,NA,NA,29,NA,402.9,NA,NA,NA,NA,NA,NA
15327,Wells,NA,1981,NA,1920,61,Populus grandidentata,POGR,NA,NA,29,NA,377.6,NA,NA,NA,NA,NA,NA
15328,Wells,NA,1987,NA,1920,67,Populus grandidentata,POGR,NA,NA,28.9,NA,375.7,NA,NA,NA,NA,NA,NA
15329,Wells,NA,2e3,NA,1920,80,Acer rubrum,ACRU,NA,NA,28.9,NA,356.5,NA,NA,NA,NA,NA,NA
15330,Wells,NA,1977,NA,1920,57,Populus grandidentata,POGR,NA,NA,28.8,NA,372.7,NA,NA,NA,NA,NA,NA
15331,Wells,NA,1987,NA,1920,67,Populus grandidentata,POGR,NA,NA,28.8,NA,372.7,NA,NA,NA,NA,NA,NA
15332,Wells,NA,2e3,NA,1920,80,Populus grandidentata,POGR,NA,NA,28.8,NA,372.7,NA,NA,NA,NA,NA,NA
15333,Wells,NA,2e3,NA,1920,80,Populus grandidentata,POGR,NA,NA,28.8,NA,372.7,NA,NA,NA,NA,NA,NA
15334,Wells,NA,1974,NA,1920,54,Populus grandidentata,POGR,NA,NA,28.7,NA,369.7,NA,NA,NA,NA,NA,NA
15335,Wells,NA,1974,NA,1920,54,Populus grandidentata,POGR,NA,NA,28.7,NA,369.7,NA,NA,NA,NA,NA,NA
15336,Wells,NA,1974,NA,1920,54,Populus grandidentata,POGR,NA,NA,28.7,NA,369.7,NA,NA,NA,NA,NA,NA
15337,Wells,NA,1974,NA,1920,54,Populus grandidentata,POGR,NA,NA,28.7,NA,369.7,NA,NA,NA,NA,NA,NA
15338,Wells,NA,1974,NA,1920,54,Populus grandidentata,POGR,NA,NA,28.7,NA,369.7,NA,NA,NA,NA,NA,NA
15339,Wells,NA,1974,NA,1920,54,Tilia americana,TIAM,NA,NA,28.7,NA,20.9,NA,NA,NA,NA,NA,NA
15340,Wells,NA,1977,NA,1920,57,Populus grandidentata,POGR,NA,NA,28.7,NA,369.7,NA,NA,NA,NA,NA,NA
15341,Wells,NA,1977,NA,1920,57,Populus grandidentata,POGR,NA,NA,28.7,NA,369.7,NA,NA,NA,NA,NA,NA
15342,Wells,NA,1977,NA,1920,57,Populus grandidentata,POGR,NA,NA,28.7,NA,369.7,NA,NA,NA,NA,NA,NA
15343,Wells,NA,1977,NA,1920,57,Populus tremuloides,POTR,NA,NA,28.7,NA,393.4,NA,NA,NA,NA,NA,NA
15344,Wells,NA,1981,NA,1920,61,Populus grandidentata,POGR,NA,NA,28.7,NA,369.7,NA,NA,NA,NA,NA,NA
15345,Wells,NA,1981,NA,1920,61,Populus grandidentata,POGR,NA,NA,28.7,NA,369.7,NA,NA,NA,NA,NA,NA
15346,Wells,NA,1981,NA,1920,61,Populus grandidentata,POGR,NA,NA,28.7,NA,369.7,NA,NA,NA,NA,NA,NA
15347,Wells,NA,1981,NA,1920,61,Populus tremuloides,POTR,NA,NA,28.7,NA,393.4,NA,NA,NA,NA,NA,NA
15348,Wells,NA,1987,NA,1920,67,Populus grandidentata,POGR,NA,NA,28.7,NA,369.7,NA,NA,NA,NA,NA,NA
15349,Wells,NA,1987,NA,1920,67,Populus tremuloides,POTR,NA,NA,28.7,NA,393.4,NA,NA,NA,NA,NA,NA
15350,Wells,NA,1987,NA,1920,67,Populus grandidentata,POGR,NA,NA,28.7,NA,369.7,NA,NA,NA,NA,NA,NA
15351,Wells,NA,2e3,NA,1920,80,Populus grandidentata,POGR,NA,NA,28.7,NA,369.7,NA,NA,NA,NA,NA,NA
15352,Wells,NA,1987,NA,1920,67,Populus grandidentata,POGR,NA,NA,28.6,NA,366.6,NA,NA,NA,NA,NA,NA
15353,Wells,NA,1977,NA,1920,57,Populus grandidentata,POGR,NA,NA,28.5,NA,364.2,NA,NA,NA,NA,NA,NA
15354,Wells,NA,1987,NA,1920,67,Populus grandidentata,POGR,NA,NA,28.5,NA,363.6,NA,NA,NA,NA,NA,NA
15355,Wells,NA,2e3,NA,1920,80,Acer rubrum,ACRU,NA,NA,28.5,NA,343,NA,NA,NA,NA,NA,NA
15356,Wells,NA,1974,NA,1920,54,Populus grandidentata,POGR,NA,NA,28.5,NA,362.1,NA,NA,NA,NA,NA,NA
15357,Wells,NA,1974,NA,1920,54,Populus grandidentata,POGR,NA,NA,28.5,NA,362.1,NA,NA,NA,NA,NA,NA
15358,Wells,NA,1974,NA,1920,54,Populus grandidentata,POGR,NA,NA,28.5,NA,362.1,NA,NA,NA,NA,NA,NA
